,Cif,Name,Site,CN,OS,Period,Group,SDofBV,Angles,Planes
298,245734.cif,Li1+:16.000 O2-:56.000 U6+:8.000 W6+:8.000,Li3,5.0,1.0,2,1,0.043,"[143.035, 130.662, 128.382, 114.702, 100.288, 98.783, 93.664, 84.894, 76.662, 74.532]","{(-10.59, 0.0, 0.0), (-4.32, -5.87, 1.12), (8.04, -2.95, 8.47), (-5.62, -6.17, 1.14), (-1.12, -2.81, 8.09), (3.58, 3.77, 8.11), (-4.83, -6.41, 0.35), (4.85, -6.0, 1.5), (-6.89, 3.6, 7.75), (-6.13, -6.71, 0.36)}"
299,245734.cif,Li1+:16.000 O2-:56.000 U6+:8.000 W6+:8.000,Li1,5.0,1.0,2,1,0.013,"[169.673, 169.673, 98.981, 95.313, 95.313, 92.969, 92.969, 86.755, 86.755, 86.348]","{(0.0, -2.14, 7.15), (0.0, -5.51, -5.01), (-6.0, 1.97, 6.02), (0.0, -8.06, 1.77), (-6.0, -1.97, -6.02), (-6.0, -3.96, 0.64), (0.0, -7.5, 1.65), (-6.0, 3.96, -0.64)}"
301,246133.cif,Li1+:8.000 O2-:32.000 P5+:8.000 V4+:4.000,Li2,5.0,1.0,2,1,0.059,"[165.489, 148.638, 118.223, 100.148, 99.532, 93.262, 89.324, 79.595, 79.257, 75.132]","{(-7.1, -5.0, -2.07), (1.35, -0.27, -10.87), (4.72, -5.76, 1.03), (7.86, -0.21, -1.42), (-3.36, 7.25, -2.73), (-5.64, -0.02, -7.12), (-5.05, 6.68, -5.34), (-2.27, -5.52, 4.77), (6.41, -5.19, 3.63), (1.47, 6.74, 4.1)}"
302,246188.cif,Li1+:4.000 O2-:24.000 P5+:4.000 U6+:4.000,Li2,5.0,1.0,2,1,0.057,"[155.135, 121.058, 113.841, 111.051, 110.646, 103.828, 94.313, 93.09, 71.422, 69.555]","{(-4.93, -6.08, -4.39), (7.89, 2.98, -2.57), (-7.84, 3.23, -2.78), (7.17, -1.0, 3.18), (-2.59, 8.35, 1.41), (-4.53, 3.25, 8.54), (-6.61, 4.35, -4.16), (5.95, -2.12, 4.56), (-1.62, -6.06, 6.92), (-5.64, -10.05, 1.36)}"
303,246190.cif,As5+:2.000 Li1+:2.000 O2-:12.000 U6+:2.000,Li1,5.0,1.0,2,1,0.036,"[166.557, 129.986, 121.399, 106.326, 95.595, 94.721, 94.497, 91.788, 91.014, 72.35]","{(5.61, -2.14, -6.26), (1.56, 6.38, 5.53), (4.92, -5.25, -3.88), (-5.59, 2.31, -9.32), (4.35, 5.4, -5.64), (-8.96, -3.4, -2.22), (-8.38, 3.29, 1.86), (-9.07, 0.18, 4.23), (2.24, -7.85, 0.84), (4.24, 8.98, 0.81)}"
304,247058.cif,Cr3+:1.211 Cr4+:1.211 Li1+:3.578 Mo6+:6.000 O2-:24.000,Li3,5.0,1.0,2,1,0.025,"[171.611, 147.844, 120.73, 95.762, 95.751, 92.539, 91.536, 91.41, 80.927, 80.805]","{(3.96, -5.37, 4.02), (6.93, 4.24, -3.71), (-5.36, -3.27, -4.4), (-2.05, -3.76, 8.01), (1.25, -1.19, -8.18), (-1.73, -10.8, -0.45), (-8.51, 0.59, -0.01), (0.81, -1.51, 8.41), (-5.68, 3.77, 4.06), (4.11, 1.06, -7.78)}"
305,247217.cif,B3+:12.000 Cu2+:3.000 Li1+:18.000 O2-:30.000,Cu2,5.0,2.0,4,1,0.137,"[177.437, 166.337, 100.125, 94.29, 94.175, 93.377, 91.444, 87.639, 87.117, 86.698]","{(-5.16, -4.58, 3.27), (5.86, 3.21, -3.55), (-6.0, -3.97, 2.76), (5.02, 3.82, -4.06), (2.77, -2.87, -7.28), (-4.46, 8.82, 1.77), (-5.34, -0.03, -9.85), (-7.54, 2.74, -1.96), (2.12, -6.81, 5.33), (2.82, 6.59, 3.83)}"
306,247217.cif,B3+:12.000 Cu2+:3.000 Li1+:18.000 O2-:30.000,Li3,5.0,1.0,2,1,0.049,"[153.818, 137.825, 131.537, 106.655, 102.556, 101.017, 91.306, 86.13, 69.604, 62.387]","{(-1.52, 5.59, -3.57), (4.09, 4.52, -3.02), (-6.84, 0.32, -0.96), (5.85, 4.82, -3.26), (4.34, -9.0, -1.95), (-4.59, -3.59, 4.17), (-3.52, -4.02, -7.62), (-6.35, -3.9, 4.41), (3.85, -4.78, -7.31), (-1.27, -7.93, -2.5)}"
307,247217.cif,B3+:12.000 Cu2+:3.000 Li1+:18.000 O2-:30.000,Li7,5.0,1.0,2,1,0.059,"[161.641, 120.106, 119.604, 110.09, 106.894, 98.812, 95.745, 89.192, 85.561, 62.954]","{(5.33, -2.27, -6.31), (-2.86, -4.53, 4.8), (-8.84, -0.06, -1.37), (-4.22, 6.33, -2.67), (0.98, 6.45, -1.84), (5.83, 6.42, -1.02), (1.27, -6.84, -1.79), (-7.71, -4.51, 3.98), (-4.71, -2.37, -7.96), (6.47, -6.72, -0.96)}"
308,247217.cif,B3+:12.000 Cu2+:3.000 Li1+:18.000 O2-:30.000,Li8,5.0,1.0,2,1,0.059,"[145.925, 128.895, 120.265, 118.418, 111.777, 100.725, 99.375, 92.608, 68.931, 60.797]","{(2.74, 10.23, 3.78), (-5.68, -4.12, 3.49), (2.89, -5.24, -6.07), (-7.39, 1.97, -0.64), (5.69, 5.0, -2.92), (1.78, -5.23, 4.15), (5.56, 4.13, -2.29), (-5.55, -3.24, 2.86), (4.45, 4.14, 7.92), (4.73, -10.46, -2.56)}"
313,247218.cif,B3+:12.000 Cu2+:3.000 Li1+:18.000 O2-:30.000,Cu2,5.0,2.0,4,1,0.139,"[177.708, 166.385, 100.661, 94.405, 93.865, 92.774, 91.329, 87.576, 87.128, 86.767]","{(-5.02, -4.61, 3.24), (5.73, 3.22, -3.5), (2.06, -6.55, 5.26), (4.88, 3.83, -4.04), (2.72, -2.73, -7.03), (-4.34, 8.43, 1.61), (-5.21, -0.18, -9.59), (-7.35, 2.48, -1.92), (-5.86, -4.0, 2.71), (2.74, 6.49, 3.63)}"
314,247218.cif,B3+:12.000 Cu2+:3.000 Li1+:18.000 O2-:30.000,Li3,5.0,1.0,2,1,0.048,"[154.158, 138.903, 131.46, 106.792, 101.385, 100.527, 91.742, 86.319, 69.555, 63.089]","{(-1.51, 5.41, -3.52), (-6.68, 0.18, -0.97), (3.98, 4.51, -2.94), (5.73, 4.82, -3.15), (-4.45, -3.56, 4.07), (4.26, -8.61, -1.87), (-6.2, -3.87, 4.28), (3.78, -4.57, -7.12), (-1.23, -7.71, -2.44), (-3.46, -3.98, -7.49)}"
315,247218.cif,B3+:12.000 Cu2+:3.000 Li1+:18.000 O2-:30.000,Li4,5.0,1.0,2,1,0.069,"[137.587, 129.866, 118.862, 111.679, 111.598, 101.519, 100.055, 94.681, 80.334, 57.098]","{(4.0, -7.05, 5.62), (2.31, -5.55, -6.02), (-2.97, -6.07, 2.33), (8.34, -0.61, 1.71), (-1.96, 2.42, -9.29), (5.0, 1.43, -6.0), (2.23, 5.89, -1.43), (11.12, -5.06, -2.85), (-4.81, -7.54, 2.45), (4.07, 7.35, -1.55)}"
316,247218.cif,B3+:12.000 Cu2+:3.000 Li1+:18.000 O2-:30.000,Li7,5.0,1.0,2,1,0.061,"[160.962, 120.684, 120.258, 109.554, 106.66, 98.187, 95.342, 89.931, 86.026, 62.864]","{(4.57, 2.38, 7.8), (-2.81, -4.48, 4.66), (0.98, 6.28, -1.78), (-4.07, 6.03, -2.63), (8.61, 0.26, 1.39), (1.23, -6.61, -1.75), (-7.52, -4.56, 3.83), (5.68, 6.35, -0.95), (-5.18, 2.05, 6.12), (6.28, -6.36, -0.9)}"
317,247218.cif,B3+:12.000 Cu2+:3.000 Li1+:18.000 O2-:30.000,Li8,5.0,1.0,2,1,0.059,"[146.772, 130.323, 119.663, 117.911, 111.162, 101.759, 98.783, 92.573, 69.733, 61.105]","{(-5.55, -4.11, 3.42), (-1.74, 5.05, -4.06), (2.81, -4.99, -5.92), (-7.25, 1.76, -0.68), (-2.68, -9.93, -3.66), (5.45, 4.12, -2.23), (5.54, 4.96, -2.84), (-5.45, -3.27, 2.8), (4.6, -10.02, -2.44), (-4.37, -4.06, -7.75)}"
322,247256.cif,Li1+:32.000 N3-:8.000 Se2-:4.000,Li3,5.0,1.0,2,1,0.11,"[163.256, 150.401, 104.803, 104.803, 92.132, 92.132, 92.132, 92.132, 81.634, 81.634]","{(7.12, 0.0, 13.23), (-12.3, 4.69, -6.61), (12.3, -4.69, -6.61), (7.12, 0.0, -13.23), (0.0, -3.82, 13.23), (0.0, -3.82, -13.23), (0.0, -13.19, 0.0), (12.3, 4.69, 6.61), (-17.48, 0.0, 0.0), (-12.3, -4.69, 6.61)}"
323,247256.cif,Li1+:32.000 N3-:8.000 Se2-:4.000,Li4,5.0,1.0,2,1,0.084,"[180.0, 132.121, 132.121, 95.756, 90.011, 90.011, 90.011, 90.011, 89.983, 89.983]","{(12.91, 0.0, 0.0), (0.0, 17.48, 0.0), (4.8, 0.0, 11.44), (4.8, 0.0, -11.44), (4.05, 13.92, 5.72), (4.05, -13.92, -5.72), (-4.05, 13.92, -5.72), (0.0, -10.35, -11.44), (0.0, -10.35, 11.44), (-4.05, -13.92, 5.72)}"
324,247258.cif,Li1+:32.000 N3-:8.000 Te2-:4.000,Li4,5.0,1.0,2,1,0.08,"[174.874, 128.836, 128.836, 102.322, 91.604, 91.604, 91.604, 91.604, 87.438, 87.438]","{(4.24, 14.58, 5.96), (-4.24, -14.58, 5.96), (4.96, 0.0, 11.93), (4.96, 0.0, -11.93), (0.0, 18.4, 0.0), (4.24, -14.58, -5.96), (13.45, 0.0, 0.0), (-4.24, 14.58, -5.96), (0.0, -10.76, -11.93), (0.0, -10.76, 11.93)}"
325,247818.cif,B3+:64.000 Li1+:16.000 Na1+:16.000 O2-:112.000,Li1,5.0,1.0,2,1,0.074,"[160.804, 127.981, 123.278, 103.321, 102.492, 101.175, 94.692, 91.484, 89.524, 58.674]","{(0.28, 7.43, -4.98), (-5.24, 3.89, -5.24), (-0.11, -5.45, -4.8), (-3.37, -4.7, -9.46), (9.37, -4.21, -3.57), (7.49, 4.37, 0.65), (-0.02, 2.84, 9.58), (-7.24, 5.9, 3.96), (-3.29, 3.6, 4.92), (5.42, -1.91, -4.53)}"
332,248024.cif,Co2+:7.876 Li1+:16.084 O2-:56.000 P5+:16.000,Co2,5.0,2.0,4,8,0.05,"[159.636, 157.774, 115.309, 108.27, 93.543, 90.665, 88.493, 87.209, 84.658, 83.218]","{(1.89, -7.64, -1.57), (-8.81, 0.29, 3.86), (-6.33, -7.45, 2.03), (-7.49, 3.84, -2.89), (-7.02, 3.65, -2.69), (-7.16, 3.69, -2.69), (-5.15, -3.85, -4.72), (1.2, 3.45, -6.28), (3.21, -4.09, -8.32), (-7.63, 3.88, -2.89)}"
333,248024.cif,Co2+:7.876 Li1+:16.084 O2-:56.000 P5+:16.000,Li2,5.0,1.0,2,1,0.022,"[159.636, 157.774, 115.309, 108.27, 93.543, 90.665, 88.493, 87.209, 84.658, 83.218]","{(1.89, -7.64, -1.57), (-8.81, 0.29, 3.86), (-6.33, -7.45, 2.03), (-7.49, 3.84, -2.89), (-7.02, 3.65, -2.69), (-7.16, 3.69, -2.69), (-5.15, -3.85, -4.72), (1.2, 3.45, -6.28), (3.21, -4.09, -8.32), (-7.63, 3.88, -2.89)}"
334,248024.cif,Co2+:7.876 Li1+:16.084 O2-:56.000 P5+:16.000,Li4,5.0,1.0,2,1,0.047,"[152.129, 134.749, 113.166, 108.476, 105.861, 100.795, 92.671, 88.831, 81.935, 66.996]","{(-6.98, -5.42, -4.72), (-2.56, 4.05, 6.54), (-6.27, 3.83, -4.82), (6.88, 0.56, -1.89), (-6.66, 6.31, 2.52), (1.22, 3.04, -6.17), (-1.71, -5.43, 6.91), (-1.31, -7.9, -0.43), (2.78, 2.82, -5.9), (-3.27, -5.2, 6.63)}"
335,248309.cif,Ge4+:16.000 Li1+:8.000 O2-:36.000,Li1,5.0,1.0,2,1,0.044,"[165.558, 164.796, 101.227, 99.741, 95.693, 95.118, 93.124, 92.654, 84.537, 83.333]","{(3.33, -3.95, -4.99), (-3.28, 3.86, 5.08), (3.68, 2.04, 5.77), (-7.63, -5.68, 0.09), (-3.06, 5.42, -6.68), (3.89, 3.6, -5.99), (-7.02, 1.92, -0.81), (-3.33, 3.82, 4.98), (3.28, -3.99, -5.09), (-0.63, -7.46, 0.88)}"
336,248309.cif,Ge4+:16.000 Li1+:8.000 O2-:36.000,Li2,5.0,1.0,2,1,0.06,"[159.456, 158.717, 106.159, 101.993, 96.431, 95.371, 92.682, 90.178, 88.069, 79.892]","{(-9.88, 7.51, -0.07), (-10.43, 7.93, 0.01), (-6.17, 5.43, 10.17), (6.42, -4.96, 0.06), (-4.98, -6.46, 8.3), (-9.24, -3.96, -1.86), (-4.63, -7.43, -8.64), (6.97, -5.38, -0.02), (-0.92, -9.51, 1.6), (2.36, -1.91, 6.76)}"
337,248310.cif,Ge4+:16.000 Li1+:8.000 O2-:36.000,Li1,5.0,1.0,2,1,0.035,"[163.781, 162.921, 102.093, 100.48, 96.292, 95.158, 94.083, 92.671, 84.416, 82.964]","{(3.3, -4.02, -5.09), (3.34, -3.96, -4.96), (-3.28, 3.86, 5.07), (3.57, 2.04, 5.69), (-3.0, 5.32, -6.57), (3.85, 3.51, -5.95), (-7.48, -5.58, 0.08), (-3.32, 3.8, 4.94), (-6.93, 1.95, -0.78), (-0.59, -7.33, 0.83)}"
338,248310.cif,Ge4+:16.000 Li1+:8.000 O2-:36.000,Li2,5.0,1.0,2,1,0.064,"[158.341, 158.31, 107.032, 101.56, 97.747, 94.462, 93.118, 89.209, 89.06, 80.073]","{(-10.52, 7.97, 0.04), (-4.87, -6.31, 8.09), (-9.85, 7.46, -0.04), (-9.31, -3.84, -1.89), (7.03, -5.42, -0.04), (6.36, -4.91, 0.04), (-4.66, -7.33, -8.55), (-6.08, 5.5, 10.01), (-0.89, -9.29, 1.51), (2.38, -1.93, 6.62)}"
339,248311.cif,Ge4+:16.000 Li1+:8.000 O2-:36.000,Li1,5.0,1.0,2,1,0.037,"[164.029, 163.137, 101.935, 100.37, 96.171, 95.33, 93.98, 92.705, 84.376, 82.941]","{(3.29, -4.02, -5.09), (3.34, -3.97, -4.96), (-3.28, 3.87, 5.07), (3.59, 2.04, 5.71), (-3.01, 5.36, -6.6), (3.86, 3.53, -5.96), (-7.51, -5.6, 0.08), (-3.32, 3.81, 4.94), (-6.95, 1.96, -0.79), (-0.6, -7.37, 0.85)}"
340,248311.cif,Ge4+:16.000 Li1+:8.000 O2-:36.000,Li2,5.0,1.0,2,1,0.063,"[158.623, 158.497, 106.655, 101.636, 97.527, 94.681, 93.124, 89.375, 88.791, 80.142]","{(-9.85, 7.45, -0.05), (7.02, -5.42, -0.05), (6.36, -4.91, 0.05), (-10.52, 7.96, 0.04), (-4.87, -6.33, 8.11), (-9.3, -3.86, -1.89), (-4.66, -7.35, -8.58), (-6.08, 5.49, 10.05), (-0.89, -9.31, 1.53), (2.37, -1.93, 6.64)}"
341,248811.cif,Al3+:0.939 Cu2+:2.149 Li1+:4.798 O2-:16.000 P5+:4.000,Cu3,5.0,2.0,4,1,0.059,"[176.659, 134.628, 120.132, 103.698, 101.859, 91.954, 90.413, 90.172, 89.937, 75.06]","{(2.3, 1.2, 7.84), (-1.36, -3.72, 7.46), (-8.56, 1.99, -0.17), (-3.45, 4.05, 4.92), (4.16, 4.42, 5.17), (-7.26, -1.68, -3.33), (-7.11, -0.88, 4.55), (-5.4, 1.53, -6.0), (-5.81, -4.55, 1.39), (-3.04, 10.13, -2.47)}"
342,248811.cif,Al3+:0.939 Cu2+:2.149 Li1+:4.798 O2-:16.000 P5+:4.000,Li2,5.0,1.0,2,1,0.027,"[176.659, 134.628, 120.132, 103.698, 101.859, 91.954, 90.413, 90.172, 89.937, 75.06]","{(2.3, 1.2, 7.84), (-1.36, -3.72, 7.46), (-8.56, 1.99, -0.17), (-3.45, 4.05, 4.92), (4.16, 4.42, 5.17), (-7.26, -1.68, -3.33), (-7.11, -0.88, 4.55), (-5.4, 1.53, -6.0), (-5.81, -4.55, 1.39), (-3.04, 10.13, -2.47)}"
343,248811.cif,Al3+:0.939 Cu2+:2.149 Li1+:4.798 O2-:16.000 P5+:4.000,Li3,5.0,1.0,2,1,0.075,"[170.097, 151.97, 112.03, 107.092, 98.019, 97.169, 95.866, 90.888, 76.932, 67.443]","{(-2.89, 2.96, 6.03), (0.0, -7.74, 6.59), (-2.89, -1.79, -8.74), (0.0, 6.77, 6.66), (4.07, -9.18, 0.78), (2.09, 4.78, -7.69), (4.07, 5.32, 0.85), (0.0, 2.01, -8.11), (2.09, -4.97, 7.0), (9.05, -2.61, 1.83)}"
344,249325.cif,Li1+:2.000 O2-:24.000 Te4+:4.000 V5+:6.000,V3,5.0,5.0,4,5,0.312,"[156.911, 145.935, 107.062, 105.962, 101.011, 100.015, 95.52, 87.306, 86.17, 78.966]","{(-0.87, 0.27, 7.32), (0.79, 7.09, 0.5), (-1.94, -6.24, -0.61), (7.33, -2.03, 0.92), (-1.25, -6.53, -1.23), (2.3, -4.1, 4.01), (1.48, 6.8, -0.12), (3.08, -4.17, -3.7), (4.65, 2.44, -3.43), (3.47, 2.62, 4.85)}"
345,249610.cif,Li1+:8.000 Mo6+:4.000 O2-:76.000 U6+:20.000,Mo1,5.0,6.0,5,6,0.428,"[157.398, 133.86, 108.512, 107.879, 104.963, 102.832, 97.539, 93.526, 77.244, 70.737]","{(0.22, -3.65, -6.43), (6.47, -4.85, 0.38), (-4.87, 0.39, 4.41), (-0.13, 2.05, 6.06), (-1.03, -3.8, -6.02), (-4.57, -5.53, 3.77), (0.5, -6.66, -0.87), (0.17, -3.87, 5.42), (-6.09, -2.67, -1.39), (1.11, 2.2, 5.66)}"
348,249705.cif,As3+:4.000 Eu2+:4.000 Li1+:4.000 S2-:12.000,Li1,5.0,1.0,2,1,0.047,"[169.389, 147.32, 113.628, 99.352, 98.824, 98.731, 95.693, 92.86, 82.975, 73.591]","{(0.0, -9.94, 12.72), (2.19, -10.59, -9.13), (2.19, 9.12, 8.94), (6.24, -10.53, 4.06), (7.06, -1.32, 14.03), (0.0, 8.83, 11.68), (0.0, -10.88, -6.39), (-7.06, 0.21, 10.37), (-6.24, -10.3, 2.27), (15.49, -1.61, 2.63)}"
351,250066.cif,Ge4+:1.240 Li1+:12.220 O2-:16.000 P5+:2.760,Li6,5.0,1.0,2,1,0.015,"[151.787, 151.128, 104.424, 104.377, 104.371, 103.733, 95.302, 91.203, 80.055, 79.479]","{(-7.94, -1.54, -2.84), (-0.96, 1.6, 7.61), (-4.14, -8.15, -4.88), (3.8, -6.61, -2.04), (-5.09, -6.55, 2.73), (2.84, -5.01, 5.58), (-8.9, 0.06, 4.77)}"
352,250117.cif,Fe2+:0.004 Fe3+:2.000 H1+:2.000 Li1+:2.000 O2-:10.000 P5+:2.000,Li2,5.0,1.0,2,1,0.053,"[140.228, 137.757, 137.629, 114.847, 106.206, 102.874, 99.12, 81.871, 72.704, 65.184]","{(-3.14, 0.22, -10.49), (-10.18, 2.96, 1.9), (2.85, -7.15, -3.17), (-8.36, 3.86, -0.58), (4.78, -4.4, -0.94), (-4.04, 6.74, -1.71), (-2.11, 9.49, 0.53), (-2.38, -3.51, 6.75), (5.7, 3.02, 5.38), (6.59, -3.5, -3.41)}"
353,250117.cif,Fe2+:0.004 Fe3+:2.000 H1+:2.000 Li1+:2.000 O2-:10.000 P5+:2.000,Li1,5.0,1.0,2,1,0.028,"[177.437, 136.212, 117.95, 109.658, 100.009, 96.206, 93.968, 83.731, 81.292, 70.458]","{(3.27, -0.38, -7.02), (2.11, -9.49, -0.53), (-6.89, 2.11, -5.14), (-3.47, -5.45, -4.3), (2.85, -7.15, -3.17), (-8.05, -7.0, 1.36), (-0.2, 5.95, -4.73), (-4.78, 4.4, 0.94), (-3.05, 1.32, -8.16), (-4.04, 6.74, -1.71)}"
354,250297.cif,Ge4+:2.000 Li1+:4.000 O2-:10.000 Ti4+:2.000,Ti1,5.0,4.0,4,4,0.18,"[147.576, 147.576, 106.212, 106.212, 106.212, 106.212, 85.532, 85.532, 85.532, 85.532]","{(-4.26, -4.26, -3.59), (0.0, 0.0, 7.18), (8.51, 0.0, 0.0), (0.0, -8.51, -0.0), (-0.0, 0.0, -7.18), (-4.26, -4.26, 3.59), (4.26, -4.26, -3.59), (4.26, -4.26, 3.59)}"
355,250567.cif,B3+:8.000 F1-:4.000 Li1+:3.172 Mg2+:8.414 O2-:20.000,Li2,5.0,1.0,2,1,0.034,"[146.47, 145.914, 120.245, 113.328, 102.856, 97.961, 96.419, 93.21, 73.483, 67.542]","{(0.0, 8.6, -1.73), (-6.09, -3.16, -1.91), (6.09, -7.77, -2.64), (-6.09, -0.83, 4.37), (0.0, -2.33, -6.28), (6.09, 3.16, 1.91), (0.0, 6.28, -8.01), (6.09, -5.44, 3.64)}"
356,250676.cif,Li1+:24.000 Mo6+:24.000 O2-:132.000 Se4+:24.000,Li2,5.0,1.0,2,1,0.022,"[146.16, 146.16, 113.247, 113.247, 100.585, 100.585, 90.057, 83.644, 83.517, 83.517]","{(0.0, -1.37, 7.62), (0.0, 6.68, 3.82), (-7.07, -0.65, 3.79), (-7.07, -7.39, -0.06), (0.0, -8.11, 3.77), (-7.07, 7.39, 0.06), (0.0, -1.35, 7.55), (-7.07, 0.65, -3.79)}"
357,250676.cif,Li1+:24.000 Mo6+:24.000 O2-:132.000 Se4+:24.000,Li4,5.0,1.0,2,1,0.013,"[150.066, 150.066, 106.099, 106.093, 103.839, 103.839, 87.358, 86.153, 86.153, 85.061]","{(0.0, -7.32, 2.98), (-0.0, -5.85, -5.1), (0.0, 5.94, 5.18), (-7.11, 4.45, -5.55), (-7.11, -2.98, -2.53), (-7.11, 2.98, 2.53), (0.0, -1.5, 8.2), (-7.11, -4.45, 5.55)}"
358,250677.cif,Li1+:8.000 Mo6+:4.000 O2-:24.000 Te4+:4.000,Li1,5.0,1.0,2,1,0.064,"[171.078, 129.554, 117.652, 103.468, 101.917, 100.679, 98.969, 86.675, 81.923, 70.44]","{(-5.09, 8.21, 0.27), (-7.03, 1.13, 4.32), (8.07, 4.66, 0.69), (7.8, 1.87, 3.29), (-1.71, -0.26, 9.21), (-3.08, 1.1, -7.38), (-4.75, -3.18, -5.93), (-0.03, 4.02, 7.75), (-5.02, -5.97, -3.33), (2.75, 6.06, -4.2)}"
359,250677.cif,Li1+:8.000 Mo6+:4.000 O2-:24.000 Te4+:4.000,Li2,5.0,1.0,2,1,0.024,"[163.117, 130.203, 117.078, 116.161, 104.075, 96.829, 91.037, 86.623, 76.485, 75.954]","{(3.14, -4.06, 5.26), (8.44, -1.45, -3.77), (3.08, -0.04, -8.81), (2.59, 7.5, 7.31), (8.29, -1.75, 1.28), (5.08, -5.48, -2.99), (-0.84, 7.5, -5.98), (4.92, -5.77, 2.06), (4.52, 6.09, -0.94), (-2.62, 9.21, -2.78)}"
360,250678.cif,Li1+:8.000 O2-:24.000 Te4+:4.000 W6+:4.000,Li1,5.0,1.0,2,1,0.066,"[169.932, 127.647, 115.989, 104.862, 104.347, 100.941, 99.335, 86.181, 81.697, 69.108]","{(-5.16, 8.3, 0.31), (-7.03, 1.16, 4.39), (-7.99, -1.93, -3.22), (-1.8, -0.26, 9.25), (-3.15, 1.16, -7.3), (-4.92, -3.27, -5.92), (-5.03, -5.98, -3.22), (-2.87, -6.06, 4.34), (-0.03, 4.16, 7.87), (-8.1, -4.63, -0.52)}"
361,250678.cif,Li1+:8.000 O2-:24.000 Te4+:4.000 W6+:4.000,Li2,5.0,1.0,2,1,0.033,"[160.373, 128.127, 117.381, 116.526, 105.908, 97.394, 92.923, 85.831, 76.102, 74.591]","{(3.1, -4.15, 5.25), (8.55, -1.52, -3.72), (3.15, -0.04, -8.88), (2.59, 7.63, 7.39), (8.33, -1.82, 1.29), (-0.82, 7.73, -6.0), (5.1, -5.53, -2.97), (4.88, -5.83, 2.04), (4.59, 6.25, -0.84), (-2.59, 9.41, -2.78)}"
362,250679.cif,Bi3+:23.346 Cu2+:4.654 Li1+:4.000 O2-:72.000 P5+:12.000,Bi4,5.0,3.0,6,5,0.186,"[169.173, 168.35, 96.996, 90.556, 88.407, 86.331, 85.463, 84.739, 84.474, 83.246]","{(11.0, 1.76, 0.33), (5.21, 1.91, -5.85), (-0.35, 6.52, -4.91), (9.36, 1.04, -0.28), (9.84, 1.67, -0.21), (5.96, -5.6, -0.49), (-4.91, -0.21, -5.66), (4.28, 6.28, 0.73), (0.17, -5.45, -6.67), (10.53, 1.14, 0.26)}"
365,250860.cif,B3+:7.000 Ca2+:9.000 F1-:2.000 Li1+:5.000 O2-:21.000,Li1,5.0,1.0,2,1,0.057,"[153.702, 122.073, 119.38, 117.394, 98.459, 98.285, 96.016, 94.347, 90.481, 63.263]","{(5.73, 4.27, -5.29), (5.73, -4.07, 5.21), (-7.53, 0.09, -0.23), (0.0, -11.29, -5.95), (-7.31, 5.37, -1.38), (5.95, 1.2, 4.06), (0.0, -0.28, -8.36), (-7.31, -5.64, 1.03), (0.0, -8.62, 2.14), (5.95, -1.46, -4.03)}"
366,250860.cif,B3+:7.000 Ca2+:9.000 F1-:2.000 Li1+:5.000 O2-:21.000,Li2,5.0,1.0,2,1,0.052,"[152.129, 128.061, 117.497, 112.762, 103.539, 97.394, 97.002, 90.842, 89.691, 63.628]","{(5.9, 2.0, -3.6), (-7.35, 1.83, -0.34), (-7.31, -3.02, -5.14), (0.0, -7.16, 4.71), (0.0, 6.34, 6.21), (5.9, -3.63, 2.69), (-0.0, 0.7, 12.5), (5.86, -6.64, -0.3), (5.86, 6.86, 1.19), (-7.31, 4.84, 2.65)}"
367,250860.cif,B3+:7.000 Ca2+:9.000 F1-:2.000 Li1+:5.000 O2-:21.000,Li3,5.0,1.0,2,1,0.055,"[151.958, 127.481, 117.071, 113.866, 102.891, 97.591, 97.21, 90.527, 90.115, 63.692]","{(5.83, 2.32, 6.44), (5.86, 4.13, 0.05), (-7.32, 1.06, 1.26), (5.83, -2.94, -5.92), (0.0, -2.37, 8.5), (-7.29, -0.14, 5.47), (5.86, -4.14, -1.71), (0.0, -10.64, 6.75), (0.0, -7.63, -3.85), (-7.29, 2.87, -5.13)}"
373,250895.cif,Fe3+:2.000 Li1+:2.000 O2-:16.000 S6+:4.000,Li1,5.0,1.0,2,1,0.071,"[163.058, 160.035, 123.931, 99.765, 98.969, 90.126, 88.785, 88.298, 86.962, 73.016]","{(-3.22, -1.33, 6.2), (8.6, 5.04, -3.21), (7.65, -3.89, -2.57), (-4.43, 5.22, -3.63), (-2.26, 7.6, 5.56), (0.95, 8.93, -0.64), (4.43, -5.22, 3.63), (-5.38, -3.71, -2.99)}"
376,251594.cif,B3+:8.000 F1-:4.000 Li1+:24.000 O2-:24.000 Rb1+:4.000,Li3,5.0,1.0,2,1,0.053,"[149.883, 128.345, 123.718, 111.494, 107.836, 106.063, 98.505, 90.699, 71.844, 62.999]","{(8.38, -2.72, 4.93), (2.14, -7.17, 7.58), (2.26, 0.12, 8.13), (0.61, -6.85, -2.31), (-0.7, -7.19, -1.58), (5.53, -2.73, -4.23), (-0.1, -7.46, 0.38), (-2.66, -4.0, 10.05), (1.21, -7.13, -0.35), (-4.91, -4.29, 2.85)}"
