,Cif,Name,Site,CN,OS,Period,Group,SDofBV,Angles
6589,156549.cif,Ca2+:1.952 Fe2+:1.952 Fe3+:2.048 Na1+:2.048 O2-:24.000 Si4+:8.000,Fe2,6.0,2.0,4,8,0.037,"[172.932, 169.899, 169.899, 96.108, 94.669, 94.663, 92.006, 92.0, 91.461, 91.461, 90.074, 90.074, 82.629, 82.623, 81.865]"
6590,156549.cif,Ca2+:1.952 Fe2+:1.952 Fe3+:2.048 Na1+:2.048 O2-:24.000 Si4+:8.000,Fe1,6.0,3.0,4,8,0.053,"[172.932, 169.899, 169.899, 96.108, 94.669, 94.663, 92.006, 92.0, 91.461, 91.461, 90.074, 90.074, 82.629, 82.623, 81.865]"
6591,156550.cif,Ca2+:2.012 Fe2+:2.012 Fe3+:1.988 Na1+:1.988 O2-:24.000 Si4+:8.000,Fe1,6.0,2.0,4,8,0.036,"[173.073, 169.834, 169.834, 96.171, 94.571, 94.571, 92.12, 92.12, 91.473, 91.473, 90.063, 90.063, 82.623, 82.617, 81.784]"
6592,156550.cif,Ca2+:2.012 Fe2+:2.012 Fe3+:1.988 Na1+:1.988 O2-:24.000 Si4+:8.000,Fe2,6.0,3.0,4,8,0.053,"[173.073, 169.834, 169.834, 96.171, 94.571, 94.571, 92.12, 92.12, 91.473, 91.473, 90.063, 90.063, 82.623, 82.617, 81.784]"
6593,156551.cif,Ca2+:2.004 Fe2+:2.004 Fe3+:1.996 Na1+:1.996 O2-:24.000 Si4+:8.000,Fe1,6.0,2.0,4,8,0.037,"[173.464, 169.866, 169.866, 96.171, 94.341, 94.341, 92.235, 92.229, 91.524, 91.524, 90.029, 90.023, 82.808, 82.808, 81.645]"
6594,156551.cif,Ca2+:2.004 Fe2+:2.004 Fe3+:1.996 Na1+:1.996 O2-:24.000 Si4+:8.000,Fe2,6.0,3.0,4,8,0.053,"[173.464, 169.866, 169.866, 96.171, 94.341, 94.341, 92.235, 92.229, 91.524, 91.524, 90.029, 90.023, 82.808, 82.808, 81.645]"
6595,156552.cif,Ca2+:1.800 Fe2+:1.800 Fe3+:2.200 Na1+:2.200 O2-:24.000 Si4+:8.000,Fe2,6.0,2.0,4,8,0.04,"[172.885, 169.235, 169.235, 97.262, 95.233, 95.227, 91.891, 91.885, 90.871, 90.871, 89.484, 89.479, 82.727, 82.721, 81.998]"
6596,156552.cif,Ca2+:1.800 Fe2+:1.800 Fe3+:2.200 Na1+:2.200 O2-:24.000 Si4+:8.000,Fe1,6.0,3.0,4,8,0.058,"[172.885, 169.235, 169.235, 97.262, 95.233, 95.227, 91.891, 91.885, 90.871, 90.871, 89.484, 89.479, 82.727, 82.721, 81.998]"
6597,156553.cif,Ca2+:1.584 Fe2+:1.584 Fe3+:2.416 Na1+:2.416 O2-:24.000 Si4+:8.000,Fe2,6.0,2.0,4,8,0.042,"[171.65, 169.143, 169.143, 96.909, 95.284, 95.279, 92.138, 92.138, 90.968, 90.968, 90.258, 90.258, 82.276, 81.553, 81.547]"
6598,156553.cif,Ca2+:1.584 Fe2+:1.584 Fe3+:2.416 Na1+:2.416 O2-:24.000 Si4+:8.000,Fe1,6.0,3.0,4,8,0.061,"[171.65, 169.143, 169.143, 96.909, 95.284, 95.279, 92.138, 92.138, 90.968, 90.968, 90.258, 90.258, 82.276, 81.553, 81.547]"
6599,156554.cif,Ca2+:1.156 Fe2+:1.156 Fe3+:2.844 Na1+:2.844 O2-:24.000 Si4+:8.000,Fe2,6.0,2.0,4,8,0.044,"[171.572, 168.754, 168.754, 97.239, 95.428, 95.423, 92.292, 92.292, 90.905, 90.9, 90.138, 90.138, 82.166, 81.344, 81.338]"
6600,156554.cif,Ca2+:1.156 Fe2+:1.156 Fe3+:2.844 Na1+:2.844 O2-:24.000 Si4+:8.000,Fe1,6.0,3.0,4,8,0.064,"[171.572, 168.754, 168.754, 97.239, 95.428, 95.423, 92.292, 92.292, 90.905, 90.9, 90.138, 90.138, 82.166, 81.344, 81.338]"
6601,156555.cif,Ca2+:0.996 Fe2+:0.996 Fe3+:3.004 Na1+:3.004 O2-:24.000 Si4+:8.000,Fe2,6.0,2.0,4,8,0.049,"[170.575, 168.407, 168.407, 97.707, 95.797, 95.791, 92.241, 92.241, 90.556, 90.55, 90.407, 90.407, 82.513, 80.648, 80.642]"
6602,156555.cif,Ca2+:0.996 Fe2+:0.996 Fe3+:3.004 Na1+:3.004 O2-:24.000 Si4+:8.000,Fe1,6.0,3.0,4,8,0.072,"[170.575, 168.407, 168.407, 97.707, 95.797, 95.791, 92.241, 92.241, 90.556, 90.55, 90.407, 90.407, 82.513, 80.648, 80.642]"
6603,156556.cif,Ca2+:0.700 Fe2+:0.700 Fe3+:3.300 Na1+:3.300 O2-:24.000 Si4+:8.000,Fe2,6.0,2.0,4,8,0.05,"[170.097, 168.322, 168.322, 97.84, 96.067, 96.062, 92.109, 92.103, 90.453, 90.447, 90.413, 90.413, 82.715, 80.421, 80.421]"
6604,156556.cif,Ca2+:0.700 Fe2+:0.700 Fe3+:3.300 Na1+:3.300 O2-:24.000 Si4+:8.000,Fe1,6.0,3.0,4,8,0.073,"[170.097, 168.322, 168.322, 97.84, 96.067, 96.062, 92.109, 92.103, 90.453, 90.447, 90.413, 90.413, 82.715, 80.421, 80.421]"
6605,156557.cif,Ca2+:0.596 Fe2+:0.596 Fe3+:3.404 Na1+:3.404 O2-:24.000 Si4+:8.000,Fe2,6.0,2.0,4,8,0.054,"[169.641, 168.014, 168.014, 98.152, 96.327, 96.327, 92.092, 92.092, 90.47, 90.47, 90.269, 90.269, 82.773, 80.09, 80.084]"
6606,156557.cif,Ca2+:0.596 Fe2+:0.596 Fe3+:3.404 Na1+:3.404 O2-:24.000 Si4+:8.000,Fe1,6.0,3.0,4,8,0.079,"[169.641, 168.014, 168.014, 98.152, 96.327, 96.327, 92.092, 92.092, 90.47, 90.47, 90.269, 90.269, 82.773, 80.09, 80.084]"
6607,156558.cif,Ca2+:0.408 Fe2+:0.408 Fe3+:3.592 Na1+:3.592 O2-:24.000 Si4+:8.000,Fe2,6.0,2.0,4,8,0.057,"[169.113, 167.715, 167.715, 98.552, 96.661, 96.656, 92.109, 92.109, 90.441, 90.441, 89.954, 89.954, 83.131, 79.712, 79.712]"
6608,156558.cif,Ca2+:0.408 Fe2+:0.408 Fe3+:3.592 Na1+:3.592 O2-:24.000 Si4+:8.000,Fe1,6.0,3.0,4,8,0.084,"[169.113, 167.715, 167.715, 98.552, 96.661, 96.656, 92.109, 92.109, 90.441, 90.441, 89.954, 89.954, 83.131, 79.712, 79.712]"
6609,156559.cif,Ca2+:0.196 Fe2+:0.196 Fe3+:3.804 Na1+:3.804 O2-:24.000 Si4+:8.000,Fe2,6.0,2.0,4,8,0.058,"[168.962, 167.661, 167.661, 98.61, 96.529, 96.523, 92.235, 92.235, 90.676, 90.67, 89.937, 89.937, 83.125, 79.461, 79.461]"
6610,156559.cif,Ca2+:0.196 Fe2+:0.196 Fe3+:3.804 Na1+:3.804 O2-:24.000 Si4+:8.000,Fe1,6.0,3.0,4,8,0.085,"[168.962, 167.661, 167.661, 98.61, 96.529, 96.523, 92.235, 92.235, 90.676, 90.67, 89.937, 89.937, 83.125, 79.461, 79.461]"
6611,156560.cif,Fe3+:4.000 Na1+:4.000 O2-:24.000 Si4+:8.000,Fe1,6.0,3.0,4,8,0.088,"[168.813, 167.715, 167.715, 98.436, 96.494, 96.488, 92.247, 92.247, 90.814, 90.814, 90.04, 90.034, 83.091, 79.339, 79.339]"
6612,156561.cif,Fe3+:4.000 Na1+:4.000 O2-:24.000 Si4+:8.000,Fe1,6.0,3.0,4,8,0.09,"[168.754, 167.581, 167.581, 98.749, 96.569, 96.563, 92.235, 92.229, 90.756, 90.751, 89.857, 89.857, 83.166, 79.316, 79.31]"
6613,156656.cif,Al3+:16.000 Na1+:8.000 O2-:64.000 Si4+:16.000 Sr2+:4.000,Na1,6.0,1.0,3,1,0.044,"[133.464, 132.121, 125.352, 122.697, 119.914, 119.117, 114.866, 105.403, 102.099, 91.352, 82.27, 67.338, 62.141, 62.082, 59.356]"
6614,156657.cif,Al3+:16.000 Ba2+:4.000 Na1+:8.000 O2-:64.000 Si4+:16.000,Na1,6.0,1.0,3,1,0.038,"[130.564, 128.881, 126.299, 122.134, 121.071, 118.574, 112.917, 107.236, 104.407, 91.702, 80.874, 66.403, 62.031, 61.406, 59.469]"
6615,156658.cif,Al3+:16.000 Ba2+:4.000 Na1+:8.000 O2-:64.000 Si4+:16.000,Na1,6.0,1.0,3,1,0.039,"[130.821, 128.836, 126.356, 122.168, 120.931, 118.679, 112.824, 107.152, 104.401, 91.604, 80.938, 66.397, 61.992, 61.569, 59.409]"
6616,156699.cif,Ga3+:4.000 Na1+:4.000 O2-:24.000 Si4+:8.000,Ga1,6.0,3.0,4,3,0.08,"[169.932, 167.161, 167.161, 98.981, 95.595, 95.595, 93.985, 93.98, 90.957, 90.951, 89.381, 89.375, 84.174, 78.475, 78.469]"
6617,156700.cif,Ga3+:4.000 Na1+:4.000 O2-:24.000 Si4+:8.000,Ga1,6.0,3.0,4,3,0.079,"[169.997, 167.213, 167.213, 99.027, 95.561, 95.561, 93.997, 93.997, 90.934, 90.934, 89.278, 89.278, 84.313, 78.522, 78.522]"
6618,156701.cif,Ga3+:4.000 Na1+:4.000 O2-:24.000 Si4+:8.000,Ga1,6.0,3.0,4,3,0.079,"[170.064, 167.213, 167.213, 99.079, 95.486, 95.48, 94.066, 94.066, 90.963, 90.963, 89.244, 89.238, 84.336, 78.51, 78.51]"
6619,156702.cif,Ga3+:4.000 Na1+:4.000 O2-:24.000 Si4+:8.000,Ga1,6.0,3.0,4,3,0.078,"[170.197, 167.239, 167.239, 99.05, 95.394, 95.388, 94.112, 94.112, 90.98, 90.98, 89.261, 89.255, 84.313, 78.551, 78.551]"
6620,156703.cif,Ga3+:4.000 Na1+:4.000 O2-:24.000 Si4+:8.000,Ga1,6.0,3.0,4,3,0.078,"[170.265, 167.291, 167.291, 99.085, 95.325, 95.319, 94.129, 94.123, 90.997, 90.997, 89.238, 89.238, 84.301, 78.598, 78.592]"
6621,156769.cif,Fe3+:2.000 Mo5+:2.000 Na1+:0.040 O2-:12.000 Sr2+:3.960,Fe2,6.0,3.0,4,8,0.007,"[180.0, 180.0, 180.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0]"
6622,156769.cif,Fe3+:2.000 Mo5+:2.000 Na1+:0.040 O2-:12.000 Sr2+:3.960,Fe1,6.0,3.0,4,8,0.009,"[180.0, 180.0, 180.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0]"
6623,156769.cif,Fe3+:2.000 Mo5+:2.000 Na1+:0.040 O2-:12.000 Sr2+:3.960,Mo1,6.0,5.0,5,6,0.01,"[180.0, 180.0, 180.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0]"
6624,156769.cif,Fe3+:2.000 Mo5+:2.000 Na1+:0.040 O2-:12.000 Sr2+:3.960,Mo2,6.0,5.0,5,6,0.008,"[180.0, 180.0, 180.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0]"
6625,156770.cif,Fe3+:2.000 Mo5+:2.000 Na1+:0.060 O2-:12.000 Sr2+:3.940,Fe2,6.0,3.0,4,8,0.004,"[180.0, 180.0, 180.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0]"
6626,156770.cif,Fe3+:2.000 Mo5+:2.000 Na1+:0.060 O2-:12.000 Sr2+:3.940,Fe1,6.0,3.0,4,8,0.001,"[180.0, 180.0, 180.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0]"
6627,156770.cif,Fe3+:2.000 Mo5+:2.000 Na1+:0.060 O2-:12.000 Sr2+:3.940,Mo1,6.0,5.0,5,6,0.002,"[180.0, 180.0, 180.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0]"
6628,156770.cif,Fe3+:2.000 Mo5+:2.000 Na1+:0.060 O2-:12.000 Sr2+:3.940,Mo2,6.0,5.0,5,6,0.005,"[180.0, 180.0, 180.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0]"
6629,156771.cif,Fe3+:2.000 Mo5+:2.000 Na1+:0.140 O2-:12.000 Sr2+:3.860,Fe2,6.0,3.0,4,8,0.0,"[180.0, 180.0, 180.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0]"
6630,156771.cif,Fe3+:2.000 Mo5+:2.000 Na1+:0.140 O2-:12.000 Sr2+:3.860,Fe1,6.0,3.0,4,8,0.004,"[180.0, 180.0, 180.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0]"
6631,156771.cif,Fe3+:2.000 Mo5+:2.000 Na1+:0.140 O2-:12.000 Sr2+:3.860,Mo1,6.0,5.0,5,6,0.005,"[180.0, 180.0, 180.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0]"
6632,156771.cif,Fe3+:2.000 Mo5+:2.000 Na1+:0.140 O2-:12.000 Sr2+:3.860,Mo2,6.0,5.0,5,6,0.0,"[180.0, 180.0, 180.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0]"
6633,156772.cif,Fe3+:2.000 Mo5+:1.660 Mo6+:0.340 Na1+:0.340 O2-:12.000 Sr2+:3.660,Fe2,6.0,3.0,4,8,0.003,"[180.0, 180.0, 180.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0]"
6634,156772.cif,Fe3+:2.000 Mo5+:1.660 Mo6+:0.340 Na1+:0.340 O2-:12.000 Sr2+:3.660,Fe1,6.0,3.0,4,8,0.002,"[180.0, 180.0, 180.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0]"
6635,156772.cif,Fe3+:2.000 Mo5+:1.660 Mo6+:0.340 Na1+:0.340 O2-:12.000 Sr2+:3.660,Mo1,6.0,5.0,5,6,0.002,"[180.0, 180.0, 180.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0]"
6636,156772.cif,Fe3+:2.000 Mo5+:1.660 Mo6+:0.340 Na1+:0.340 O2-:12.000 Sr2+:3.660,Mo2,6.0,5.0,5,6,0.004,"[180.0, 180.0, 180.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0]"
6637,157157.cif,In3+:4.000 Na1+:4.000 O2-:28.000 P5+:8.000,In1,6.0,3.0,5,3,0.047,"[175.205, 173.217, 172.793, 94.761, 93.526, 93.113, 92.797, 92.344, 90.51, 89.948, 89.135, 88.791, 87.289, 85.756, 82.935]"
6638,15717.cif,Mo6+:2.000 Na1+:2.000 O2-:12.000 V5+:2.000,Na1,6.0,1.0,3,1,0.027,"[180.0, 180.0, 180.0, 97.574, 97.574, 97.574, 97.574, 96.673, 96.673, 83.327, 83.327, 82.426, 82.426, 82.426, 82.426]"
6639,15717.cif,Mo6+:2.000 Na1+:2.000 O2-:12.000 V5+:2.000,V1,6.0,5.0,4,5,0.369,"[178.854, 153.088, 143.92, 104.732, 102.187, 101.21, 101.21, 100.585, 100.585, 79.141, 79.141, 76.732, 76.349, 73.597, 73.597]"
6640,157342.cif,Mo6+:16.000 Na1+:16.000 O2-:64.000 U4+:4.000,Na1,6.0,1.0,3,1,0.02,"[159.785, 143.073, 139.951, 128.389, 125.24, 119.019, 88.493, 88.057, 82.738, 80.34, 80.096, 78.1, 74.776, 74.324, 72.41]"
6641,157466.cif,Al3+:4.000 B3+:4.000 Na1+:4.000 O2-:14.000,Na1,6.0,1.0,3,1,0.0,"[180.0, 180.0, 180.0, 96.759, 96.759, 96.759, 96.759, 96.759, 96.759, 83.241, 83.241, 83.241, 83.241, 83.241, 83.241]"
6642,157467.cif,Al3+:4.000 B3+:4.000 Na1+:4.000 O2-:14.000,Na1,6.0,1.0,3,1,0.0,"[180.0, 180.0, 180.0, 103.021, 103.021, 103.021, 103.021, 103.021, 103.021, 76.979, 76.979, 76.979, 76.979, 76.979, 76.979]"
6644,15764.cif,Be2+:2.000 F1-:8.000 Na1+:1.000 Rb1+:3.000,Na1,6.0,1.0,3,1,0.0,"[180.0, 180.0, 180.0, 90.842, 90.842, 90.842, 90.842, 90.842, 90.842, 89.158, 89.158, 89.158, 89.158, 89.158, 89.158]"
6645,157730.cif,Al3+:4.000 Na1+:4.000 O2-:24.000 Si4+:8.000,Al1,6.0,3.0,3,3,0.063,"[170.895, 166.288, 166.264, 97.626, 95.964, 95.964, 95.803, 95.803, 90.04, 90.034, 89.41, 89.41, 86.267, 77.473, 77.473]"
6646,157731.cif,Al3+:2.960 Fe3+:1.040 Na1+:4.000 O2-:24.000 Si4+:8.000,Al1,6.0,3.0,3,3,0.066,"[170.064, 166.483, 166.458, 98.129, 96.217, 96.217, 94.876, 94.876, 90.292, 90.292, 89.524, 89.519, 85.285, 77.743, 77.743]"
6647,157731.cif,Al3+:2.960 Fe3+:1.040 Na1+:4.000 O2-:24.000 Si4+:8.000,Fe1,6.0,3.0,4,8,0.094,"[170.064, 166.483, 166.458, 98.129, 96.217, 96.217, 94.876, 94.876, 90.292, 90.292, 89.524, 89.519, 85.285, 77.743, 77.743]"
6648,157732.cif,Al3+:1.400 Fe3+:2.600 Na1+:4.000 O2-:24.000 Si4+:8.000,Al1,6.0,3.0,3,3,0.064,"[169.577, 167.136, 167.11, 98.662, 96.108, 96.102, 93.652, 93.646, 90.688, 90.688, 89.593, 89.587, 84.117, 78.557, 78.551]"
6649,157732.cif,Al3+:1.400 Fe3+:2.600 Na1+:4.000 O2-:24.000 Si4+:8.000,Fe1,6.0,3.0,4,8,0.09,"[169.577, 167.136, 167.11, 98.662, 96.108, 96.102, 93.652, 93.646, 90.688, 90.688, 89.593, 89.587, 84.117, 78.557, 78.551]"
6650,157733.cif,Fe3+:4.000 Na1+:4.000 O2-:24.000 Si4+:8.000,Fe1,6.0,3.0,4,8,0.087,"[169.113, 167.959, 167.959, 98.65, 96.079, 96.073, 92.264, 92.264, 91.014, 91.014, 89.851, 89.851, 83.114, 79.549, 79.549]"
6651,157867.cif,Al3+:8.399 Na1+:5.580 O2-:72.000 Si4+:27.601,Na2,6.0,1.0,3,1,0.095,"[146.574, 146.574, 110.176, 108.023, 108.023, 108.023, 108.023, 99.584, 99.584, 70.616, 70.616, 50.32, 50.32, 50.32, 50.312]"
6652,157867.cif,Al3+:8.399 Na1+:5.580 O2-:72.000 Si4+:27.601,Na1,6.0,1.0,3,1,0.032,"[180.0, 180.0, 180.0, 127.988, 127.988, 127.988, 127.988, 99.631, 99.625, 80.375, 80.369, 52.012, 52.012, 52.012, 52.012]"
6653,157881.cif,Co2+:3.000 Cr3+:9.000 Na1+:20.940 O2-:72.000 P5+:18.000,Co1,6.0,2.0,4,8,0.011,"[170.751, 170.751, 170.751, 98.198, 98.198, 98.198, 88.464, 88.464, 88.459, 87.123, 87.123, 87.123, 85.457, 85.457, 85.452]"
6654,157881.cif,Co2+:3.000 Cr3+:9.000 Na1+:20.940 O2-:72.000 P5+:18.000,Cr1,6.0,3.0,4,6,0.013,"[170.751, 170.751, 170.751, 98.198, 98.198, 98.198, 88.464, 88.464, 88.459, 87.123, 87.123, 87.123, 85.457, 85.457, 85.452]"
6655,157881.cif,Co2+:3.000 Cr3+:9.000 Na1+:20.940 O2-:72.000 P5+:18.000,Na1,6.0,1.0,3,1,0.0,"[180.0, 180.0, 180.0, 113.291, 113.291, 113.291, 113.291, 113.291, 113.291, 66.709, 66.709, 66.709, 66.709, 66.709, 66.709]"
6656,157965.cif,Cu1+:2.576 In3+:20.000 Na1+:1.424 S2-:32.000,In3,6.0,3.0,5,3,0.018,"[178.188, 178.188, 178.188, 93.256, 93.256, 93.256, 93.256, 93.256, 93.256, 87.994, 87.994, 87.994, 85.469, 85.469, 85.469]"
6657,158074.cif,Ca2+:3.760 Fe2+:4.000 Na1+:0.240 O2-:24.000 Si4+:8.000,Fe1,6.0,2.0,4,8,0.031,"[180.0, 173.88, 173.88, 94.066, 94.06, 92.82, 92.82, 91.112, 91.106, 90.819, 88.487, 88.487, 87.553, 87.553, 81.321]"
6658,158075.cif,Ca2+:3.600 Fe2+:3.600 Fe3+:0.400 Na1+:0.400 O2-:24.000 Si4+:8.000,Fe1,6.0,2.0,4,8,0.03,"[178.379, 174.747, 174.747, 94.215, 94.215, 93.273, 93.273, 90.774, 90.768, 89.272, 88.063, 88.063, 87.828, 87.828, 82.588]"
6659,158076.cif,Ca2+:3.000 Fe2+:3.000 Fe3+:1.000 Na1+:1.000 O2-:24.000 Si4+:8.000,Fe1,6.0,2.0,4,8,0.047,"[178.854, 170.299, 170.299, 95.273, 95.267, 93.021, 92.7, 92.694, 92.579, 92.573, 88.115, 88.115, 86.52, 86.514, 76.95]"
6660,158077.cif,Ca2+:2.400 Fe2+:2.400 Fe3+:1.600 Na1+:1.600 O2-:24.000 Si4+:8.000,Fe1,6.0,2.0,4,8,0.033,"[173.826, 170.751, 170.751, 96.085, 94.117, 94.117, 91.536, 91.536, 91.112, 91.106, 90.017, 90.017, 84.203, 84.197, 81.396]"
6661,158078.cif,Ca2+:2.000 Fe2+:2.000 Fe3+:2.000 Na1+:2.000 O2-:24.000 Si4+:8.000,Fe1,6.0,2.0,4,8,0.048,"[172.48, 169.327, 169.327, 95.428, 95.428, 94.98, 92.814, 92.814, 91.88, 91.88, 89.668, 89.668, 82.351, 82.345, 80.456]"
6662,158079.cif,Ca2+:1.600 Fe2+:1.600 Fe3+:2.400 Na1+:2.400 O2-:24.000 Si4+:8.000,Fe1,6.0,2.0,4,8,0.048,"[173.364, 170.436, 170.436, 95.411, 94.37, 94.364, 91.954, 91.948, 91.719, 91.719, 90.103, 90.097, 83.241, 83.241, 81.431]"
6663,158080.cif,Ca2+:1.000 Fe2+:1.000 Fe3+:3.000 Na1+:3.000 O2-:24.000 Si4+:8.000,Fe1,6.0,2.0,4,8,0.041,"[171.378, 167.769, 167.769, 100.003, 95.889, 95.883, 92.189, 92.183, 89.65, 89.65, 89.181, 89.181, 82.969, 81.344, 81.338]"
6664,158081.cif,Ca2+:0.400 Fe2+:0.400 Fe3+:3.600 Na1+:3.600 O2-:24.000 Si4+:8.000,Fe1,6.0,2.0,4,8,0.061,"[169.082, 168.725, 168.725, 98.326, 96.125, 96.125, 91.708, 91.708, 91.02, 91.014, 89.605, 89.599, 83.754, 80.125, 80.125]"
6665,158082.cif,Fe3+:4.000 Na1+:4.000 O2-:24.000 Si4+:8.000,Fe1,6.0,3.0,4,8,0.086,"[168.014, 167.448, 167.448, 98.384, 97.152, 97.152, 92.086, 92.086, 90.688, 90.688, 89.954, 89.954, 83.471, 78.913, 78.913]"
6666,158083.cif,Fe3+:4.000 Na1+:4.000 O2-:24.000 Si4+:8.000,Fe1,6.0,3.0,4,8,0.08,"[167.877, 167.581, 167.581, 97.84, 96.194, 96.189, 92.522, 92.522, 91.771, 91.771, 90.693, 90.688, 82.421, 78.293, 78.293]"
6669,158183.cif,Ca2+:8.000 F1-:8.000 Na1+:16.000 O2-:32.000 P5+:8.000,Na1,6.0,1.0,3,1,0.022,"[175.635, 147.172, 146.243, 107.326, 106.804, 106.398, 103.462, 94.755, 93.669, 83.541, 77.003, 76.997, 76.261, 71.706, 69.292]"
6670,158478.cif,Na1+:2.400 Ni2+:1.800 O2-:6.000 Sb5+:1.200,Na1,6.0,1.0,3,1,0.0,"[180.0, 180.0, 180.0, 101.555, 101.555, 101.555, 101.555, 101.555, 101.555, 78.445, 78.445, 78.445, 78.445, 78.445, 78.445]"
6671,158478.cif,Na1+:2.400 Ni2+:1.800 O2-:6.000 Sb5+:1.200,Ni1,6.0,2.0,4,8,0.0,"[180.0, 180.0, 180.0, 94.951, 94.951, 94.951, 94.951, 94.951, 94.951, 85.049, 85.049, 85.049, 85.049, 85.049, 85.049]"
6672,158478.cif,Na1+:2.400 Ni2+:1.800 O2-:6.000 Sb5+:1.200,Sb1,6.0,5.0,5,5,0.0,"[180.0, 180.0, 180.0, 94.951, 94.951, 94.951, 94.951, 94.951, 94.951, 85.049, 85.049, 85.049, 85.049, 85.049, 85.049]"
6673,158603.cif,Al3+:12.000 H1+:8.000 Na1+:4.000 O2-:48.000 Si4+:12.000,Al1,6.0,3.0,3,3,0.014,"[167.291, 166.957, 166.385, 98.934, 96.212, 96.01, 94.566, 94.491, 92.493, 92.183, 92.183, 92.155, 78.96, 78.895, 77.226]"
6674,158604.cif,Al3+:12.000 H1+:8.000 Na1+:4.000 O2-:48.000 Si4+:12.000,Al1,6.0,3.0,3,3,0.015,"[167.136, 166.856, 166.048, 99.114, 96.217, 95.975, 94.824, 94.784, 92.51, 92.275, 92.189, 92.075, 78.779, 78.691, 77.003]"
6675,158605.cif,Al3+:12.000 H1+:8.000 Na1+:4.000 O2-:48.000 Si4+:12.000,Al1,6.0,3.0,3,3,0.015,"[166.931, 166.656, 166.144, 99.172, 96.281, 95.918, 94.778, 94.709, 92.556, 92.378, 92.344, 92.229, 78.79, 78.58, 76.726]"
6676,158607.cif,Al3+:12.000 Na1+:4.000 O2-:44.000 Si4+:12.000,Na1,6.0,1.0,3,1,0.143,"[161.971, 160.001, 160.001, 133.259, 111.839, 101.116, 101.11, 97.221, 97.221, 89.02, 89.014, 75.517, 75.517, 60.324, 60.324]"
6677,159068.cif,Al3+:4.000 Na1+:4.000 O2-:24.000 Si4+:8.000,Al1,6.0,3.0,3,3,0.065,"[170.823, 166.216, 166.216, 97.516, 96.142, 96.142, 95.762, 95.756, 89.914, 89.914, 89.45, 89.45, 86.348, 77.467, 77.467]"
6678,159069.cif,Al3+:4.000 Na1+:4.000 O2-:24.000 Si4+:8.000,Al1,6.0,3.0,3,3,0.065,"[172.222, 166.312, 166.312, 97.683, 96.229, 96.223, 95.302, 95.302, 89.828, 89.828, 89.702, 89.702, 85.515, 77.983, 77.983]"
6679,159070.cif,Al3+:4.000 Na1+:4.000 O2-:24.000 Si4+:8.000,Al1,6.0,3.0,3,3,0.063,"[172.932, 166.312, 166.312, 98.198, 96.529, 96.529, 94.755, 94.755, 89.885, 89.885, 89.553, 89.553, 85.216, 78.194, 78.188]"
6680,159071.cif,Al3+:4.000 Na1+:4.000 O2-:24.000 Si4+:8.000,Al1,6.0,3.0,3,3,0.065,"[173.12, 166.312, 166.312, 98.575, 96.673, 96.667, 94.502, 94.497, 89.989, 89.989, 89.347, 89.347, 85.216, 78.206, 78.2]"
6681,159072.cif,Al3+:4.000 Na1+:4.000 O2-:24.000 Si4+:8.000,Al1,6.0,3.0,3,3,0.06,"[173.073, 166.483, 166.483, 98.76, 96.448, 96.448, 94.468, 94.468, 90.034, 90.034, 89.186, 89.186, 85.239, 78.41, 78.41]"
