,Cif,Name,Site,CN,OS,Period,Group,SDofBV,Angles,Planes
4570,417853.cif,B3+:36.000 K1+:6.640 Na1+:5.360 O2-:60.000,B4,3.0,3.0,2,3,0.096,"[124.021, 118.744, 117.213]","{(3.12, 0.09, -3.3)}"
4571,417853.cif,B3+:36.000 K1+:6.640 Na1+:5.360 O2-:60.000,B6,3.0,3.0,2,3,0.018,"[120.757, 120.325, 118.921]","{(1.21, -3.77, 2.55)}"
4572,417853.cif,B3+:36.000 K1+:6.640 Na1+:5.360 O2-:60.000,B7,3.0,3.0,2,3,0.054,"[121.776, 121.641, 116.577]","{(3.55, 0.3, -3.4)}"
4573,417853.cif,B3+:36.000 K1+:6.640 Na1+:5.360 O2-:60.000,B8,3.0,3.0,2,3,0.037,"[120.817, 119.756, 119.433]","{(2.24, 4.01, 1.6)}"
4574,417853.cif,B3+:36.000 K1+:6.640 Na1+:5.360 O2-:60.000,B9,3.0,3.0,2,3,0.176,"[128.127, 120.571, 107.362]","{(-2.46, -3.37, -1.52)}"
4575,417854.cif,B3+:36.000 K1+:8.000 Na1+:4.000 O2-:60.000,B2,3.0,3.0,2,3,0.06,"[129.309, 118.021, 111.845]","{(-2.6, 2.81, -3.26)}"
4576,417854.cif,B3+:36.000 K1+:8.000 Na1+:4.000 O2-:60.000,B4,3.0,3.0,2,3,0.084,"[123.333, 118.999, 117.671]","{(-3.0, -0.35, 3.43)}"
4577,417854.cif,B3+:36.000 K1+:8.000 Na1+:4.000 O2-:60.000,B6,3.0,3.0,2,3,0.094,"[122.31, 121.918, 115.773]","{(1.11, -3.62, 2.48)}"
4578,417854.cif,B3+:36.000 K1+:8.000 Na1+:4.000 O2-:60.000,B7,3.0,3.0,2,3,0.077,"[122.636, 120.132, 117.219]","{(3.36, 0.06, -3.32)}"
4579,417854.cif,B3+:36.000 K1+:8.000 Na1+:4.000 O2-:60.000,B8,3.0,3.0,2,3,0.085,"[123.539, 118.672, 117.788]","{(2.09, 3.96, 1.58)}"
4580,417854.cif,B3+:36.000 K1+:8.000 Na1+:4.000 O2-:60.000,B9,3.0,3.0,2,3,0.087,"[123.271, 118.79, 117.93]","{(-2.45, -3.52, -1.81)}"
4581,417958.cif,B3+:20.000 Ca2+:4.000 Na1+:12.000 O2-:40.000,B1,3.0,3.0,2,3,0.063,"[122.283, 119.111, 118.516]","{(-3.75, -2.97, 0.75)}"
4582,417958.cif,B3+:20.000 Ca2+:4.000 Na1+:12.000 O2-:40.000,B2,3.0,3.0,2,3,0.105,"[124.555, 118.281, 117.097]","{(3.05, 3.45, -1.56)}"
4583,417958.cif,B3+:20.000 Ca2+:4.000 Na1+:12.000 O2-:40.000,B4,3.0,3.0,2,3,0.079,"[121.702, 120.511, 117.775]","{(1.81, -1.17, 4.4)}"
4584,417958.cif,B3+:20.000 Ca2+:4.000 Na1+:12.000 O2-:40.000,B5,3.0,3.0,2,3,0.121,"[122.616, 120.451, 116.936]","{(-1.28, 0.91, -4.64)}"
4585,417958.cif,B3+:20.000 Ca2+:4.000 Na1+:12.000 O2-:40.000,B6,3.0,3.0,2,3,0.078,"[122.053, 119.019, 118.908]","{(-3.4, -3.43, 0.74)}"
4586,417958.cif,B3+:20.000 Ca2+:4.000 Na1+:12.000 O2-:40.000,B7,3.0,3.0,2,3,0.099,"[123.78, 118.398, 117.827]","{(3.94, 2.83, 0.26)}"
4587,417958.cif,B3+:20.000 Ca2+:4.000 Na1+:12.000 O2-:40.000,B9,3.0,3.0,2,3,0.086,"[121.803, 119.663, 118.503]","{(1.36, -1.19, 4.58)}"
4588,417958.cif,B3+:20.000 Ca2+:4.000 Na1+:12.000 O2-:40.000,B10,3.0,3.0,2,3,0.113,"[123.966, 119.518, 116.507]","{(-0.44, 0.85, -4.84)}"
4591,417959.cif,B3+:40.000 Mg2+:8.000 Na1+:24.000 O2-:80.000,B1,3.0,3.0,2,3,0.062,"[120.724, 120.424, 118.81]","{(-0.07, 3.93, 2.9)}"
4592,417959.cif,B3+:40.000 Mg2+:8.000 Na1+:24.000 O2-:80.000,B2,3.0,3.0,2,3,0.098,"[122.697, 118.712, 118.555]","{(0.6, -3.74, -3.07)}"
4593,417959.cif,B3+:40.000 Mg2+:8.000 Na1+:24.000 O2-:80.000,B4,3.0,3.0,2,3,0.068,"[122.595, 120.126, 117.265]","{(4.73, 1.06, 0.5)}"
4594,417959.cif,B3+:40.000 Mg2+:8.000 Na1+:24.000 O2-:80.000,B5,3.0,3.0,2,3,0.098,"[122.134, 119.268, 118.568]","{(-4.47, -1.88, -0.14)}"
4601,418181.cif,Mn2+:24.000 Na1+:60.000 O2-:54.000,Mn2,3.0,2.0,4,7,0.0,"[118.555, 118.555, 118.555]","{(0.0, 0.0, -9.97)}"
4602,418182.cif,Fe2+:24.000 Na1+:60.000 O2-:54.000,Fe2,3.0,2.0,4,8,0.0,"[119.466, 119.466, 119.459]","{(0.0, 0.0, -9.58)}"
4603,418297.cif,Ag1+:4.000 Na1+:4.000 O2-:12.000 S0+:4.000 S4+:4.000,S1,3.0,4.0,3,6,0.039,"[113.035, 112.123, 110.249]","{(4.47, 2.32, 0.74)}"
4604,418298.cif,Ag1+:4.000 H1+:8.000 Na1+:4.000 O2-:16.000 S0+:4.000 S4+:4.000,Ag1,3.0,1.0,5,1,0.041,"[151.57, 134.572, 60.264]","{(7.12, 0.25, 15.81)}"
4605,418298.cif,Ag1+:4.000 H1+:8.000 Na1+:4.000 O2-:16.000 S0+:4.000 S4+:4.000,S1,3.0,4.0,3,6,0.024,"[112.111, 111.808, 109.828]","{(-0.07, -4.95, -1.01)}"
4606,418298.cif,Ag1+:4.000 H1+:8.000 Na1+:4.000 O2-:16.000 S0+:4.000 S4+:4.000,S3,3.0,4.0,3,6,0.021,"[112.278, 112.185, 110.17]","{(-0.39, 4.89, 1.33)}"
4607,418299.cif,Ag1+:8.000 H1+:24.000 Na1+:24.000 O2-:60.000 S0+:16.000 S4+:16.000,Ag4,3.0,1.0,5,1,0.037,"[127.164, 72.41, 67.431]","{(-10.85, -8.5, -4.45)}"
4612,418301.cif,Au1+:4.000 H1+:16.000 Na1+:12.000 O2-:32.000 S0+:8.000 S4+:8.000,S1,3.0,4.0,3,6,0.021,"[111.981, 111.709, 110.702]","{(-1.04, 1.9, -4.61)}"
4613,418301.cif,Au1+:4.000 H1+:16.000 Na1+:12.000 O2-:32.000 S0+:8.000 S4+:8.000,S3,3.0,4.0,3,6,0.012,"[112.098, 111.266, 110.353]","{(1.52, 4.82, -0.17)}"
4614,418312.cif,H1+:40.000 Na1+:32.000 O2-:68.000 S0+:16.000 S4+:16.000,Na7,3.0,1.0,3,1,0.029,"[147.736, 132.906, 73.04]","{(-1.45, -12.46, 4.08)}"
4616,418336.cif,I5+:6.000 Na1+:2.000 O2-:16.000,I1,3.0,5.0,5,7,0.206,"[99.817, 96.863, 89.049]","{(2.71, 1.03, -5.59)}"
4617,418367.cif,Bi3+:42.932 Na1+:3.068 O2-:84.000 V5+:8.000,Bi5,3.0,3.0,6,5,0.09,"[99.091, 82.288, 78.428]","{(-3.9, 6.0, -1.61)}"
4657,420041.cif,N5+:6.000 Na1+:6.000 O2-:18.000,N1,3.0,5.0,2,5,0.0,"[120.0, 120.0, 120.0]","{(-0.0, 0.0, -4.01)}"
4661,420248.cif,H1+:10.000 Na1+:6.000 O2-:36.000 Se4+:8.000 U6+:4.000,Se1,3.0,4.0,4,6,0.106,"[104.028, 103.763, 102.486]","{(-3.99, 4.36, -1.07)}"
4662,420248.cif,H1+:10.000 Na1+:6.000 O2-:36.000 Se4+:8.000 U6+:4.000,Se2,3.0,4.0,4,6,0.157,"[108.615, 103.203, 94.146]","{(3.37, 1.0, 4.9)}"
4663,420248.cif,H1+:10.000 Na1+:6.000 O2-:36.000 Se4+:8.000 U6+:4.000,Se3,3.0,4.0,4,6,0.128,"[103.981, 102.199, 91.84]","{(-4.0, -1.84, 3.61)}"
4664,420248.cif,H1+:10.000 Na1+:6.000 O2-:36.000 Se4+:8.000 U6+:4.000,Se4,3.0,4.0,4,6,0.058,"[105.296, 103.168, 99.015]","{(-3.84, 4.41, 1.18)}"
4667,421411.cif,B3+:12.000 Ba2+:6.000 Na1+:6.000 O2-:36.000 Sc3+:6.000,B1,3.0,3.0,2,3,0.001,"[120.013, 120.013, 119.974]","{(-0.0, 0.0, -4.95)}"
4668,421411.cif,B3+:12.000 Ba2+:6.000 Na1+:6.000 O2-:36.000 Sc3+:6.000,B2,3.0,3.0,2,3,0.001,"[119.993, 119.96, 119.954]","{(0.0, 0.0, 4.88)}"
4669,421412.cif,B3+:12.000 Ba2+:6.000 Na1+:6.000 O2-:36.000 Y3+:6.000,B1,3.0,3.0,2,3,0.001,"[120.007, 120.007, 119.967]","{(-0.0, 0.0, -4.8)}"
4670,421412.cif,B3+:12.000 Ba2+:6.000 Na1+:6.000 O2-:36.000 Y3+:6.000,B2,3.0,3.0,2,3,0.001,"[120.02, 119.987, 119.987]","{(0.0, 0.0, 4.86)}"
4679,421552.cif,N5+:12.000 Na1+:4.000 O2-:44.000 U6+:4.000,N1,3.0,5.0,2,5,0.291,"[121.54, 120.398, 117.963]","{(-2.57, -2.97, 2.51)}"
4682,421690.cif,Co2+:8.000 Na1+:8.000 O2-:36.000 Se4+:12.000,Se1,3.0,4.0,4,6,0.041,"[101.461, 101.461, 100.102]","{(-0.0, -5.95, -0.07)}"
4683,421691.cif,Na1+:8.000 Ni2+:8.000 O2-:36.000 Se4+:12.000,Se1,3.0,4.0,4,6,0.039,"[101.081, 101.081, 99.73]","{(-0.0, -5.93, -0.11)}"
4684,421692.cif,Co2+:6.640 Na1+:8.000 Ni2+:1.360 O2-:36.000 Se4+:12.000,Se1,3.0,4.0,4,6,0.037,"[101.362, 101.362, 100.434]","{(-0.0, -5.96, -0.07)}"
4693,4219.cif,B3+:24.000 H1+:32.000 Na1+:8.000 O2-:56.000,B2,3.0,3.0,2,3,0.051,"[120.664, 119.815, 119.459]","{(-0.25, -0.36, -4.82)}"
4694,4219.cif,B3+:24.000 H1+:32.000 Na1+:8.000 O2-:56.000,B3,3.0,3.0,2,3,0.057,"[125.289, 121.258, 113.397]","{(-0.22, -0.08, 4.84)}"
4695,422057.cif,I5+:8.000 In3+:2.000 Na1+:2.000 O2-:24.000,I1,3.0,5.0,5,7,0.045,"[104.229, 97.314, 94.514]","{(0.67, -6.36, -1.43)}"
4696,422057.cif,I5+:8.000 In3+:2.000 Na1+:2.000 O2-:24.000,I2,3.0,5.0,5,7,0.097,"[102.721, 97.412, 95.463]","{(0.21, -2.12, -6.21)}"
4699,422498.cif,B3+:48.000 Cu2+:8.000 Na1+:8.000 O2-:84.000,B1,3.0,3.0,2,3,0.024,"[121.675, 121.272, 117.033]","{(-2.78, -1.94, -3.5)}"
4700,422498.cif,B3+:48.000 Cu2+:8.000 Na1+:8.000 O2-:84.000,B2,3.0,3.0,2,3,0.018,"[122.595, 121.621, 115.779]","{(1.65, -3.55, 2.96)}"
4701,422498.cif,B3+:48.000 Cu2+:8.000 Na1+:8.000 O2-:84.000,B3,3.0,3.0,2,3,0.055,"[122.697, 119.802, 117.284]","{(2.11, -3.65, 2.49)}"
4702,422498.cif,B3+:48.000 Cu2+:8.000 Na1+:8.000 O2-:84.000,B6,3.0,3.0,2,3,0.045,"[122.97, 122.276, 114.683]","{(-0.73, 3.76, -3.06)}"
4704,422568.cif,H1+:14.000 Na1+:1.000 O2-:24.000 P3+:8.000 Sc3+:3.000,P1,3.0,3.0,3,5,0.025,"[113.653, 111.562, 110.365]","{(5.16, 1.65, -0.99)}"
4705,422568.cif,H1+:14.000 Na1+:1.000 O2-:24.000 P3+:8.000 Sc3+:3.000,P2,3.0,3.0,3,5,0.082,"[115.17, 111.1, 105.92]","{(-5.25, 1.25, -0.5)}"
4706,422568.cif,H1+:14.000 Na1+:1.000 O2-:24.000 P3+:8.000 Sc3+:3.000,P3,3.0,3.0,3,5,0.092,"[117.2, 109.39, 107.128]","{(-4.68, 1.63, -2.18)}"
4707,422568.cif,H1+:14.000 Na1+:1.000 O2-:24.000 P3+:8.000 Sc3+:3.000,P4,3.0,3.0,3,5,0.113,"[117.982, 108.542, 105.789]","{(-3.97, -3.55, 0.79)}"
4711,423429.cif,B3+:36.000 Na1+:18.000 O2-:63.000,B4,3.0,3.0,2,3,0.02,"[120.964, 119.67, 119.367]","{(-0.67, -0.92, 4.73)}"
4712,423429.cif,B3+:36.000 Na1+:18.000 O2-:63.000,B5,3.0,3.0,2,3,0.002,"[121.938, 119.341, 118.685]","{(-1.1, 0.32, 4.77)}"
4713,423429.cif,B3+:36.000 Na1+:18.000 O2-:63.000,B6,3.0,3.0,2,3,0.016,"[122.263, 119.19, 118.418]","{(-0.67, -1.0, -4.76)}"
4728,423705.cif,B3+:40.000 Na1+:24.000 O2-:80.000 Zn2+:8.000,B1,3.0,3.0,2,3,0.064,"[121.487, 119.94, 118.516]","{(0.03, 3.8, -3.07)}"
4729,423705.cif,B3+:40.000 Na1+:24.000 O2-:80.000 Zn2+:8.000,B2,3.0,3.0,2,3,0.096,"[123.093, 118.738, 118.112]","{(-0.49, -3.61, 3.25)}"
4730,423705.cif,B3+:40.000 Na1+:24.000 O2-:80.000 Zn2+:8.000,B4,3.0,3.0,2,3,0.053,"[123.038, 119.111, 117.801]","{(4.7, -1.16, -0.38)}"
4731,423705.cif,B3+:40.000 Na1+:24.000 O2-:80.000 Zn2+:8.000,B5,3.0,3.0,2,3,0.109,"[122.765, 119.196, 118.021]","{(4.42, 1.97, -0.01)}"
4739,424077.cif,B3+:12.000 Na1+:4.000 O2-:28.000 Se4+:4.000,B2,3.0,3.0,2,3,0.044,"[122.827, 121.81, 115.334]","{(-4.59, 1.56, 0.26)}"
4740,424077.cif,B3+:12.000 Na1+:4.000 O2-:28.000 Se4+:4.000,B3,3.0,3.0,2,3,0.048,"[121.393, 119.749, 118.836]","{(4.57, -1.65, 0.25)}"
4741,424077.cif,B3+:12.000 Na1+:4.000 O2-:28.000 Se4+:4.000,Se1,3.0,4.0,4,6,0.182,"[105.426, 96.875, 92.883]","{(0.34, -1.11, 5.65)}"
4744,424353.cif,B3+:20.000 Ba2+:4.000 Na1+:4.000 O2-:36.000,B1,3.0,3.0,2,3,0.021,"[123.566, 121.339, 115.094]","{(2.68, 2.86, 2.85)}"
4745,424353.cif,B3+:20.000 Ba2+:4.000 Na1+:4.000 O2-:36.000,B2,3.0,3.0,2,3,0.048,"[123.945, 119.36, 116.641]","{(-0.85, 1.29, 4.58)}"
4746,424353.cif,B3+:20.000 Ba2+:4.000 Na1+:4.000 O2-:36.000,B5,3.0,3.0,2,3,0.116,"[121.722, 120.724, 117.426]","{(1.18, -0.63, -4.67)}"
4752,424374.cif,Ag1+:49.600 As5+:16.000 Mo6+:72.000 Na1+:6.400 O2-:284.000,Ag9,3.0,1.0,5,1,0.078,"[153.38, 116.551, 84.831]","{(-10.25, 3.74, 2.39)}"
4757,424557.cif,B3+:24.000 Br1-:4.000 Na1+:12.000 O2-:40.000,B1,3.0,3.0,2,3,0.023,"[122.391, 122.391, 115.125]","{(2.9, 1.44, 3.56)}"
4758,424557.cif,B3+:24.000 Br1-:4.000 Na1+:12.000 O2-:40.000,B4,3.0,3.0,2,3,0.006,"[120.784, 119.577, 119.577]","{(-0.18, 0.0, -4.86)}"
4760,424558.cif,Fe2+:8.000 H1+:8.000 Na1+:40.000 O2-:32.000,Fe1,3.0,2.0,4,8,0.002,"[123.621, 123.621, 112.706]","{(8.27, 0.0, 3.66)}"
4761,424558.cif,Fe2+:8.000 H1+:8.000 Na1+:40.000 O2-:32.000,Fe2,3.0,2.0,4,8,0.0,"[123.086, 123.086, 113.254]","{(0.2, 0.0, -9.04)}"
4775,424968.cif,B3+:6.000 Na1+:5.340 O2-:18.000 Tb3+:4.228,B1,3.0,3.0,2,3,0.054,"[123.773, 118.112, 118.112]","{(4.74, -0.0, 0.0)}"
4776,424968.cif,B3+:6.000 Na1+:5.340 O2-:18.000 Tb3+:4.228,B2,3.0,3.0,2,3,0.052,"[120.804, 119.288, 119.288]","{(0.0, 2.11, 4.44)}"
4779,425458.cif,Na1+:12.000 S2-:12.000 Sb3+:4.000,Sb1,3.0,3.0,5,5,0.0,"[99.404, 99.404, 99.404]","{(6.83, 6.83, -6.83)}"
4783,425910.cif,B3+:84.000 Cl1-:8.000 Na1+:44.000 O2-:144.000,B1,3.0,3.0,2,3,0.016,"[124.764, 119.183, 116.021]","{(3.24, 3.45, -1.03)}"
4784,425910.cif,B3+:84.000 Cl1-:8.000 Na1+:44.000 O2-:144.000,B3,3.0,3.0,2,3,0.059,"[124.925, 118.451, 116.577]","{(0.76, -0.79, -4.8)}"
4785,425910.cif,B3+:84.000 Cl1-:8.000 Na1+:44.000 O2-:144.000,B4,3.0,3.0,2,3,0.04,"[120.631, 120.126, 119.183]","{(-0.21, 1.01, 4.78)}"
4786,425910.cif,B3+:84.000 Cl1-:8.000 Na1+:44.000 O2-:144.000,B9,3.0,3.0,2,3,0.027,"[123.966, 120.757, 115.201]","{(0.06, -1.83, 4.52)}"
4787,425910.cif,B3+:84.000 Cl1-:8.000 Na1+:44.000 O2-:144.000,B10,3.0,3.0,2,3,0.065,"[124.569, 121.064, 114.293]","{(-2.22, 4.05, 1.36)}"
4788,425910.cif,B3+:84.000 Cl1-:8.000 Na1+:44.000 O2-:144.000,B11,3.0,3.0,2,3,0.024,"[124.097, 121.379, 114.526]","{(-4.55, -0.61, 1.47)}"
4789,425911.cif,B3+:84.000 Br1-:8.000 Na1+:44.000 O2-:144.000,B3,3.0,3.0,2,3,0.041,"[124.625, 120.444, 114.797]","{(1.25, -0.74, -4.62)}"
4790,425911.cif,B3+:84.000 Br1-:8.000 Na1+:44.000 O2-:144.000,B5,3.0,3.0,2,3,0.057,"[122.1, 119.907, 117.781]","{(1.07, -0.89, -4.65)}"
4791,425911.cif,B3+:84.000 Br1-:8.000 Na1+:44.000 O2-:144.000,B7,3.0,3.0,2,3,0.023,"[122.48, 121.561, 115.957]","{(0.9, 1.11, -4.67)}"
4792,425911.cif,B3+:84.000 Br1-:8.000 Na1+:44.000 O2-:144.000,B9,3.0,3.0,2,3,0.014,"[123.552, 121.52, 114.923]","{(-2.5, 3.94, 1.15)}"
4793,425911.cif,B3+:84.000 Br1-:8.000 Na1+:44.000 O2-:144.000,B10,3.0,3.0,2,3,0.028,"[122.514, 121.359, 116.117]","{(4.48, 0.5, -1.61)}"
4794,425911.cif,B3+:84.000 Br1-:8.000 Na1+:44.000 O2-:144.000,B11,3.0,3.0,2,3,0.015,"[123.566, 120.77, 115.658]","{(3.21, -3.5, -1.01)}"
4796,425980.cif,Al3+:8.000 Na1+:8.000 P4+:16.000 S2-:48.000,P1,3.0,4.0,3,5,0.02,"[116.949, 112.594, 105.962]","{(-7.81, -5.7, -0.87)}"
4808,426510.cif,Cl1-:12.000 Na1+:8.000 O2-:48.000 Te4+:16.000 Y3+:12.000,Te1,3.0,4.0,5,6,0.016,"[102.169, 88.241, 88.183]","{(4.93, 0.46, 4.01)}"
4809,426510.cif,Cl1-:12.000 Na1+:8.000 O2-:48.000 Te4+:16.000 Y3+:12.000,Te2,3.0,4.0,5,6,0.037,"[100.906, 88.275, 87.438]","{(-4.03, -0.51, -4.8)}"
4810,426579.cif,C4+:4.000 Cu2+:2.000 Na1+:4.000 O2-:12.000,C1,3.0,4.0,2,4,0.062,"[122.066, 120.864, 117.059]","{(0.14, 0.82, -4.24)}"
4814,426776.cif,B3+:20.000 Cs1+:2.000 H1+:8.000 Na1+:2.000 O2-:36.000,B2,3.0,3.0,2,3,0.027,"[122.229, 118.888, 118.882]","{(3.88, -2.89, 0.26)}"
4815,426776.cif,B3+:20.000 Cs1+:2.000 H1+:8.000 Na1+:2.000 O2-:36.000,B3,3.0,3.0,2,3,0.064,"[124.569, 121.272, 114.117]","{(-3.65, 3.09, -0.71)}"
4816,426776.cif,B3+:20.000 Cs1+:2.000 H1+:8.000 Na1+:2.000 O2-:36.000,B4,3.0,3.0,2,3,0.054,"[124.974, 121.803, 113.216]","{(3.64, -3.17, -0.27)}"
4817,426776.cif,B3+:20.000 Cs1+:2.000 H1+:8.000 Na1+:2.000 O2-:36.000,B6,3.0,3.0,2,3,0.047,"[124.077, 122.093, 113.822]","{(-3.66, 3.16, 0.09)}"
4821,426907.cif,Na1+:8.000 P4+:4.000 S2-:12.000,P1,3.0,4.0,3,5,0.005,"[112.843, 112.309, 112.309]","{(-0.25, -0.0, -9.8)}"
4822,427052.cif,C4+:16.000 H1+:48.000 N3-:32.000 Na1+:16.000 O2-:16.000,C1,3.0,4.0,2,4,0.136,"[122.161, 121.938, 115.855]","{(-2.52, -3.45, 1.67)}"
4823,427052.cif,C4+:16.000 H1+:48.000 N3-:32.000 Na1+:16.000 O2-:16.000,C2,3.0,4.0,2,4,0.15,"[122.752, 121.319, 115.855]","{(-0.92, -2.19, -3.93)}"
4824,427052.cif,C4+:16.000 H1+:48.000 N3-:32.000 Na1+:16.000 O2-:16.000,C3,3.0,4.0,2,4,0.131,"[122.141, 122.005, 115.792]","{(1.25, -4.06, -1.73)}"
4825,427052.cif,C4+:16.000 H1+:48.000 N3-:32.000 Na1+:16.000 O2-:16.000,C4,3.0,4.0,2,4,0.145,"[122.412, 120.837, 116.628]","{(1.0, 4.36, 1.02)}"
4830,427148.cif,I5+:32.000 Na1+:8.000 O2-:96.000 Y3+:8.000,I1,3.0,5.0,5,7,0.035,"[99.01, 97.337, 96.933]","{(5.51, -2.86, 1.7)}"
4831,427148.cif,I5+:32.000 Na1+:8.000 O2-:96.000 Y3+:8.000,I2,3.0,5.0,5,7,0.061,"[100.626, 98.575, 96.177]","{(0.53, -6.37, 0.57)}"
4832,427148.cif,I5+:32.000 Na1+:8.000 O2-:96.000 Y3+:8.000,I4,3.0,5.0,5,7,0.052,"[100.015, 95.549, 93.348]","{(0.08, 0.57, -6.25)}"
4833,427148.cif,I5+:32.000 Na1+:8.000 O2-:96.000 Y3+:8.000,I5,3.0,5.0,5,7,0.037,"[102.058, 99.892, 95.319]","{(5.55, 0.83, -3.37)}"
4834,427148.cif,I5+:32.000 Na1+:8.000 O2-:96.000 Y3+:8.000,I6,3.0,5.0,5,7,0.035,"[99.637, 98.21, 97.348]","{(5.76, -2.52, 1.84)}"
4835,427148.cif,I5+:32.000 Na1+:8.000 O2-:96.000 Y3+:8.000,I7,3.0,5.0,5,7,0.062,"[100.603, 98.72, 97.643]","{(-0.82, 6.44, -0.48)}"
4840,427849.cif,Al3+:6.000 B3+:108.000 Na1+:5.999 O2-:216.000 Sr2+:42.001,B1,3.0,3.0,2,3,0.033,"[121.131, 119.459, 119.137]","{(0.25, -4.83, 0.45)}"
4841,427849.cif,Al3+:6.000 B3+:108.000 Na1+:5.999 O2-:216.000 Sr2+:42.001,B2,3.0,3.0,2,3,0.077,"[122.114, 119.203, 118.522]","{(-0.06, -4.9, 0.19)}"
4861,4288.cif,H1+:24.000 N3+:4.000 Na1+:12.000 O2-:40.000 S4+:8.000,S1,3.0,4.0,3,6,0.026,"[113.985, 113.885, 111.808]","{(4.41, 2.27, -1.24)}"
4862,428956.cif,B3+:32.000 Ga3+:24.000 H1+:8.000 Na1+:32.000 O2-:104.000,B1,3.0,3.0,2,3,0.0,"[119.993, 119.993, 119.987]","{(2.84, 2.84, -2.84)}"
4892,429556.cif,H1+:4.000 Mg2+:8.000 Na1+:4.000 O2-:28.000 Se4+:8.000,Se1,3.0,4.0,4,6,0.033,"[102.31, 102.31, 101.923]","{(4.71, 0.0, 3.65)}"
4893,429556.cif,H1+:4.000 Mg2+:8.000 Na1+:4.000 O2-:28.000 Se4+:8.000,Se2,3.0,4.0,4,6,0.032,"[101.321, 101.321, 95.21]","{(3.06, 0.0, -4.86)}"
4894,429611.cif,As3+:18.000 Cd2+:20.953 Na1+:12.047 O2-:54.000,As1,3.0,3.0,4,5,0.012,"[100.061, 98.708, 98.442]","{(-1.03, 2.0, -5.81)}"
4896,429802.cif,H1+:16.000 Na1+:8.000 O2-:56.000 Se4+:16.000 Zn2+:12.000,Se1,3.0,4.0,4,6,0.109,"[104.549, 101.233, 95.118]","{(3.73, -2.38, 3.74)}"
4897,429802.cif,H1+:16.000 Na1+:8.000 O2-:56.000 Se4+:16.000 Zn2+:12.000,Se2,3.0,4.0,4,6,0.018,"[105.664, 102.263, 95.054]","{(-5.79, -0.25, 0.75)}"
4922,430311.cif,Na1+:8.000 S2-:12.000 Te4+:4.000,Te1,3.0,4.0,5,6,0.018,"[101.134, 101.07, 100.924]","{(6.79, -0.19, -9.21)}"
4931,430618.cif,Na1+:4.000 O2-:24.000 Sc3+:4.000 Se4+:8.000,Se1,3.0,4.0,4,6,0.007,"[101.783, 101.783, 100.585]","{(5.9, 0.0, -0.78)}"
4932,430618.cif,Na1+:4.000 O2-:24.000 Sc3+:4.000 Se4+:8.000,Se2,3.0,4.0,4,6,0.008,"[103.103, 99.027, 99.027]","{(4.0, 0.0, -4.16)}"
4936,431106.cif,B3+:20.000 H1+:16.000 Na1+:4.000 O2-:40.000,B1,3.0,3.0,2,3,0.04,"[122.385, 119.209, 118.405]","{(0.53, -3.58, 3.22)}"
4937,431106.cif,B3+:20.000 H1+:16.000 Na1+:4.000 O2-:40.000,B2,3.0,3.0,2,3,0.057,"[123.931, 122.107, 113.96]","{(-0.87, 3.68, -3.04)}"
4938,431106.cif,B3+:20.000 H1+:16.000 Na1+:4.000 O2-:40.000,B4,3.0,3.0,2,3,0.04,"[123.497, 121.985, 114.513]","{(0.27, -3.65, -3.18)}"
4939,431106.cif,B3+:20.000 H1+:16.000 Na1+:4.000 O2-:40.000,B5,3.0,3.0,2,3,0.035,"[122.656, 121.52, 115.817]","{(0.14, 3.74, -3.07)}"
4946,431468.cif,Cl1-:12.000 Eu3+:12.000 Na1+:8.000 O2-:48.000 Te4+:16.000,Te1,3.0,4.0,5,6,0.011,"[101.584, 89.421, 89.049]","{(5.0, 0.45, -4.09)}"
4947,431468.cif,Cl1-:12.000 Eu3+:12.000 Na1+:8.000 O2-:48.000 Te4+:16.000,Te2,3.0,4.0,5,6,0.027,"[99.306, 88.802, 88.034]","{(-3.93, 0.52, 4.86)}"
4952,431469.cif,Cl1-:12.000 Gd3+:12.000 Na1+:8.000 O2-:48.000 Te4+:16.000,Te1,3.0,4.0,5,6,0.036,"[99.474, 89.324, 87.49]","{(-3.95, 0.49, 4.85)}"
4953,431469.cif,Cl1-:12.000 Gd3+:12.000 Na1+:8.000 O2-:48.000 Te4+:16.000,Te2,3.0,4.0,5,6,0.016,"[102.017, 89.324, 89.089]","{(-4.95, -0.42, 4.05)}"
4954,431529.cif,Lu3+:2.000 Na1+:2.000 P4+:4.000 S2-:12.000,P1,3.0,4.0,3,5,0.022,"[114.917, 111.254, 110.671]","{(-9.17, -2.31, -2.24)}"
4955,431529.cif,Lu3+:2.000 Na1+:2.000 P4+:4.000 S2-:12.000,P2,3.0,4.0,3,5,0.031,"[117.943, 116.712, 107.104]","{(-4.05, -7.4, -5.24)}"
4956,431530.cif,Na1+:4.000 P4+:8.000 Pr3+:4.000 S2-:24.000,P1,3.0,4.0,3,5,0.035,"[120.951, 112.34, 108.409]","{(6.62, 7.22, -0.21)}"
4957,431530.cif,Na1+:4.000 P4+:8.000 Pr3+:4.000 S2-:24.000,P2,3.0,4.0,3,5,0.026,"[115.964, 112.986, 110.916]","{(-6.75, -7.26, 0.4)}"
4960,431531.cif,Na1+:8.000 P4+:16.000 S2-:48.000 Sc3+:8.000,P1,3.0,4.0,3,5,0.006,"[116.641, 111.155, 109.293]","{(-7.77, 5.94, 0.52)}"
