,Cif,Name,Site,CN,OS,Period,Group,SDofBV,Angles
6519,36532.cif,Cs1+:4.000 Ge4+:2.000 Li1+:4.000 O2-:8.000,Li2,4.0,1,2,1,0.058,"[128.185, 122.561, 121.044, 101.771, 95.181, 81.813]"
6520,36532.cif,Cs1+:4.000 Ge4+:2.000 Li1+:4.000 O2-:8.000,O4,4.0,-2,2,6,0.358,"[142.665, 126.577, 114.023, 101.356, 90.796, 83.056]"
6525,36599.cif,I1-:16.000 In3+:4.000 Li1+:4.000,In1,4.0,3,5,3,0.02,"[115.182, 114.721, 110.567, 108.978, 104.14, 102.333]"
6526,36644.cif,As5+:4.000 Li1+:4.000 O2-:16.000 Rb1+:8.000,As1,4.0,5,4,5,0.02,"[111.963, 111.963, 109.518, 109.518, 109.056, 104.726]"
6527,36644.cif,As5+:4.000 Li1+:4.000 O2-:16.000 Rb1+:8.000,Li1,4.0,1,2,1,0.032,"[120.531, 120.531, 110.867, 110.867, 108.609, 81.86]"
6529,36645.cif,As5+:4.000 Cs1+:8.000 Li1+:4.000 O2-:16.000,As1,4.0,5,4,5,0.031,"[111.063, 110.818, 110.818, 109.518, 109.518, 104.922]"
6530,36645.cif,As5+:4.000 Cs1+:8.000 Li1+:4.000 O2-:16.000,Li1,4.0,1,2,1,0.04,"[117.342, 117.342, 112.899, 112.731, 112.731, 79.426]"
6534,37060.cif,B3+:4.000 Li1+:4.000 O2-:8.000,O2,4.0,-2,2,6,0.383,"[131.323, 120.997, 110.371, 110.206, 90.103, 82.224]"
6535,37071.cif,Ga3+:4.000 Li1+:12.000 Na1+:8.000 O2-:16.000,Ga1,4.0,3,4,3,0.028,"[116.84, 111.623, 109.445, 109.445, 104.661, 104.661]"
6536,37071.cif,Ga3+:4.000 Li1+:12.000 Na1+:8.000 O2-:16.000,Li1,4.0,1,2,1,0.018,"[120.438, 119.848, 116.321, 104.862, 102.885, 92.31]"
6537,37071.cif,Ga3+:4.000 Li1+:12.000 Na1+:8.000 O2-:16.000,Li2,4.0,1,2,1,0.049,"[129.732, 111.045, 111.045, 101.484, 101.484, 94.324]"
6538,37163.cif,Be2+:18.000 F1-:72.000 Li1+:36.000,Be1,4.0,2,2,2,0.005,"[111.334, 110.659, 109.926, 109.457, 107.842, 107.518]"
6543,37163.cif,Be2+:18.000 F1-:72.000 Li1+:36.000,Li1,4.0,1,2,1,0.006,"[116.257, 110.591, 109.999, 108.923, 106.487, 104.596]"
6545,380104.cif,B3+:4.000 Li1+:12.000 S2-:12.000,Li1,4.0,1,2,1,0.004,"[118.203, 117.316, 117.316, 109.445, 109.445, 78.498]"
6546,380104.cif,B3+:4.000 Li1+:12.000 S2-:12.000,Li2,4.0,1,2,1,0.009,"[135.235, 115.455, 112.414, 106.272, 104.011, 79.088]"
6548,380277.cif,Li1+:7.960 Mo6+:12.000 O2-:48.000 Zn2+:7.998,Mo1,4.0,6,5,6,0.085,"[114.475, 109.075, 109.075, 109.063, 109.056, 105.73]"
6549,380277.cif,Li1+:7.960 Mo6+:12.000 O2-:48.000 Zn2+:7.998,Mo2,4.0,6,5,6,0.062,"[112.979, 110.292, 109.907, 109.099, 109.026, 105.242]"
6584,38036.cif,H1+:2.000 Li1+:6.000 O2-:8.000 Te4+:2.000,Li1,4.0,1,2,1,0.02,"[121.527, 116.2, 113.154, 113.154, 94.962, 94.962]"
6585,38036.cif,H1+:2.000 Li1+:6.000 O2-:8.000 Te4+:2.000,Li2,4.0,1,2,1,0.02,"[121.736, 114.784, 113.459, 112.961, 95.164, 93.807]"
6586,38036.cif,H1+:2.000 Li1+:6.000 O2-:8.000 Te4+:2.000,O1,4.0,-2,2,6,0.454,"[119.446, 119.439, 118.757, 117.033, 85.308, 85.308]"
6587,38036.cif,H1+:2.000 Li1+:6.000 O2-:8.000 Te4+:2.000,O2,4.0,-2,2,6,0.463,"[124.625, 119.874, 119.17, 110.64, 86.199, 84.474]"
6588,38036.cif,H1+:2.000 Li1+:6.000 O2-:8.000 Te4+:2.000,O3,4.0,-2,2,6,0.301,"[129.881, 109.719, 109.719, 101.724, 101.128, 101.128]"
6590,380511.cif,Cu2+:10.050 Li1+:3.950 O2-:32.000 P5+:8.000,Cu2,4.0,2,4,1,0.03,"[163.536, 160.804, 93.761, 93.09, 90.034, 88.579]"
6591,380511.cif,Cu2+:10.050 Li1+:3.950 O2-:32.000 P5+:8.000,Cu3,4.0,2,4,1,0.022,"[161.714, 158.529, 95.411, 93.83, 93.015, 83.938]"
6605,380511.cif,Cu2+:10.050 Li1+:3.950 O2-:32.000 P5+:8.000,P1,4.0,5,3,5,0.018,"[113.104, 111.125, 110.787, 108.572, 107.542, 105.712]"
6606,380511.cif,Cu2+:10.050 Li1+:3.950 O2-:32.000 P5+:8.000,P2,4.0,5,3,5,0.035,"[113.653, 111.598, 109.926, 108.729, 107.752, 105.224]"
6607,380511.cif,Cu2+:10.050 Li1+:3.950 O2-:32.000 P5+:8.000,P3,4.0,5,3,5,0.031,"[114.519, 110.72, 109.901, 107.921, 107.002, 106.499]"
6608,380511.cif,Cu2+:10.050 Li1+:3.950 O2-:32.000 P5+:8.000,P4,4.0,5,3,5,0.064,"[111.833, 111.709, 111.672, 108.572, 107.248, 105.825]"
6611,38250.cif,K1+:8.000 Li1+:8.000 O2-:48.000 P5+:16.000,Li1,4.0,1,2,1,0.019,"[117.607, 113.434, 112.321, 107.014, 102.615, 102.046]"
6612,38250.cif,K1+:8.000 Li1+:8.000 O2-:48.000 P5+:16.000,Li2,4.0,1,2,1,0.027,"[119.163, 115.094, 109.263, 107.464, 106.081, 98.743]"
6625,38250.cif,K1+:8.000 Li1+:8.000 O2-:48.000 P5+:16.000,P1,4.0,5,3,5,0.175,"[120.166, 110.72, 110.414, 107.764, 107.65, 97.759]"
6626,38250.cif,K1+:8.000 Li1+:8.000 O2-:48.000 P5+:16.000,P2,4.0,5,3,5,0.179,"[120.997, 111.445, 109.481, 108.887, 105.147, 98.523]"
6627,38250.cif,K1+:8.000 Li1+:8.000 O2-:48.000 P5+:16.000,P3,4.0,5,3,5,0.168,"[119.235, 110.176, 109.251, 108.071, 106.649, 102.105]"
6628,38250.cif,K1+:8.000 Li1+:8.000 O2-:48.000 P5+:16.000,P4,4.0,5,3,5,0.179,"[119.881, 110.8, 109.865, 109.348, 105.224, 99.66]"
6630,38350.cif,Li1+:16.000 O2-:16.000 Pb4+:4.000,Li1,4.0,1,2,1,0.018,"[129.324, 112.737, 112.737, 99.718, 98.87, 98.87]"
6631,38350.cif,Li1+:16.000 O2-:16.000 Pb4+:4.000,Li2,4.0,1,2,1,0.005,"[116.795, 116.789, 114.62, 104.395, 104.389, 99.311]"
6632,38350.cif,Li1+:16.000 O2-:16.000 Pb4+:4.000,Pb1,4.0,4,6,4,0.005,"[125.514, 116.494, 103.94, 103.94, 103.94, 103.94]"
6634,38635.cif,F1-:5.994 Li1+:6.000 Nb4+:6.000 O2-:12.006,O1,4.0,-2,2,6,0.283,"[140.3, 121.884, 117.297, 94.934, 94.037, 87.409]"
6636,391153.cif,Cl1-:8.000 H1+:16.000 Li1+:8.000 O2-:8.000,O1,4.0,-2,2,6,0.415,"[112.718, 112.718, 111.321, 111.321, 108.875, 99.695]"
6638,391154.cif,Br1-:8.000 H1+:16.000 Li1+:8.000 O2-:8.000,O1,4.0,-2,2,6,0.38,"[110.898, 110.898, 110.879, 110.879, 108.651, 104.62]"
6639,391258.cif,Li1+:12.000 Na1+:20.000 S2-:32.000 Ti4+:8.000,Li1,4.0,1,2,1,0.012,"[117.561, 114.948, 112.83, 109.281, 106.678, 94.295]"
6640,391258.cif,Li1+:12.000 Na1+:20.000 S2-:32.000 Ti4+:8.000,Ti1,4.0,4,4,4,0.021,"[112.173, 111.697, 111.512, 109.063, 106.583, 105.861]"
6641,391276.cif,B3+:44.000 Li1+:17.680 Se2-:80.000 Sr2+:10.976,B1,4.0,3,2,3,0.02,"[114.456, 110.023, 109.336, 108.319, 107.975, 106.409]"
6642,391276.cif,B3+:44.000 Li1+:17.680 Se2-:80.000 Sr2+:10.976,B2,4.0,3,2,3,0.028,"[115.265, 109.153, 109.153, 109.075, 109.075, 104.584]"
6643,391276.cif,B3+:44.000 Li1+:17.680 Se2-:80.000 Sr2+:10.976,B3,4.0,3,2,3,0.026,"[112.507, 111.149, 110.83, 110.769, 107.314, 104.005]"
6644,391276.cif,B3+:44.000 Li1+:17.680 Se2-:80.000 Sr2+:10.976,B4,4.0,3,2,3,0.0,"[109.999, 109.993, 109.214, 109.208, 109.208, 109.208]"
6645,39211.cif,Ge4+:4.000 Li1+:4.000 O2-:20.000 Ta5+:4.000,Ge1,4.0,4,4,4,0.027,"[112.638, 112.638, 112.408, 112.408, 108.935, 97.533]"
6653,39263.cif,H1+:32.000 Li1+:8.000 Mo6+:8.000 Na1+:8.000 O2-:48.000,Mo1,4.0,6,5,6,0.033,"[111.451, 110.463, 109.944, 108.802, 108.445, 107.734]"
6655,39263.cif,H1+:32.000 Li1+:8.000 Mo6+:8.000 Na1+:8.000 O2-:48.000,O2,4.0,-2,2,6,0.546,"[130.753, 124.014, 116.59, 94.1, 91.817, 89.794]"
6658,39263.cif,H1+:32.000 Li1+:8.000 Mo6+:8.000 Na1+:8.000 O2-:48.000,O5,4.0,-2,2,6,0.4,"[130.226, 117.452, 115.823, 102.644, 95.359, 94.945]"
6660,39403.cif,Cr6+:2.000 Li1+:2.000 O2-:8.000 Rb1+:2.000,Cr1,4.0,6,4,6,0.012,"[110.561, 110.542, 110.53, 108.379, 108.373, 108.373]"
6661,39403.cif,Cr6+:2.000 Li1+:2.000 O2-:8.000 Rb1+:2.000,Li1,4.0,1,2,1,0.005,"[113.235, 113.216, 113.21, 105.397, 105.397, 105.397]"
6664,39464.cif,Ge4+:4.000 Li1+:4.000 Nb5+:4.000 O2-:20.000,Ge1,4.0,4,4,4,0.016,"[110.72, 110.72, 110.5, 108.887, 107.957, 107.957]"
6670,39499.cif,F1-:8.000 Ge4+:8.000 Ho3+:12.000 Li1+:4.000 O2-:32.000,Ge1,4.0,4,4,4,0.053,"[118.177, 118.138, 110.005, 109.828, 98.737, 98.169]"
6671,39499.cif,F1-:8.000 Ge4+:8.000 Ho3+:12.000 Li1+:4.000 O2-:32.000,O1,4.0,-2,2,6,0.323,"[132.206, 122.283, 102.821, 99.352, 93.784, 91.776]"
6672,39499.cif,F1-:8.000 Ge4+:8.000 Ho3+:12.000 Li1+:4.000 O2-:32.000,O2,4.0,-2,2,6,0.344,"[122.84, 116.962, 109.633, 107.873, 100.015, 97.111]"
6673,39499.cif,F1-:8.000 Ge4+:8.000 Ho3+:12.000 Li1+:4.000 O2-:32.000,O3,4.0,-2,2,6,0.239,"[138.807, 110.084, 105.575, 101.636, 101.157, 94.008]"
6692,39534.cif,Li1+:4.000 O2-:20.000 P5+:4.000 Ti4+:4.000,O4,4.0,-2,2,6,0.369,"[139.57, 121.776, 121.776, 98.025, 81.535, 81.535]"
6693,39534.cif,Li1+:4.000 O2-:20.000 P5+:4.000 Ti4+:4.000,P1,4.0,5,3,5,0.022,"[110.573, 109.944, 109.944, 109.336, 109.336, 107.65]"
6695,39563.cif,F1-:16.000 Li1+:4.000 Y3+:4.000,Li1,4.0,1,2,1,0.0,"[125.212, 125.205, 102.228, 102.222, 102.222, 102.216]"
6698,39580.cif,Ba2+:4.000 Gd3+:6.000 Li1+:6.000 Mo6+:16.000 O2-:64.000,Mo1,4.0,6,5,6,0.099,"[114.362, 110.91, 109.099, 108.548, 107.512, 106.439]"
6699,39580.cif,Ba2+:4.000 Gd3+:6.000 Li1+:6.000 Mo6+:16.000 O2-:64.000,Mo2,4.0,6,5,6,0.098,"[117.316, 110.861, 110.084, 107.476, 105.777, 105.207]"
6704,39581.cif,Ba2+:4.000 Li1+:6.000 Mo6+:16.000 O2-:64.000 Tm3+:6.000,Mo1,4.0,6,5,6,0.1,"[114.563, 111.709, 110.011, 107.885, 106.882, 105.807]"
6705,39581.cif,Ba2+:4.000 Li1+:6.000 Mo6+:16.000 O2-:64.000 Tm3+:6.000,Mo2,4.0,6,5,6,0.122,"[117.827, 110.622, 110.286, 107.608, 105.385, 104.845]"
6713,39608.cif,Li1+:4.000 Na1+:4.000 O2-:24.000 V5+:8.000,V1,4.0,5,4,5,0.178,"[111.623, 111.432, 110.971, 110.365, 108.126, 104.081]"
6717,39609.cif,Li1+:3.680 Na1+:4.320 O2-:24.000 V5+:8.000,V1,4.0,5,4,5,0.183,"[111.469, 110.518, 110.328, 110.078, 109.445, 104.898]"
6718,39628.cif,Li1+:8.000 Na1+:40.000 O2-:64.000 P5+:16.000,Li1,4.0,1,2,1,0.007,"[119.63, 111.174, 110.322, 107.722, 104.294, 103.721]"
6719,39628.cif,Li1+:8.000 Na1+:40.000 O2-:64.000 P5+:16.000,O1,4.0,-2,2,6,0.409,"[122.141, 121.985, 117.833, 114.702, 80.66, 80.607]"
6720,39628.cif,Li1+:8.000 Na1+:40.000 O2-:64.000 P5+:16.000,O4,4.0,-2,2,6,0.441,"[133.543, 133.472, 116.423, 95.97, 89.777, 72.067]"
6721,39648.cif,Li1+:4.000 O2-:20.000 Si4+:4.000 Ta5+:4.000,Li1,4.0,1,2,1,0.022,"[136.162, 134.387, 118.908, 110.109, 84.128, 75.771]"
6727,39648.cif,Li1+:4.000 O2-:20.000 Si4+:4.000 Ta5+:4.000,Si1,4.0,4,3,4,0.013,"[113.566, 112.6, 110.487, 110.389, 108.18, 101.531]"
6728,39668.cif,F1-:20.000 K1+:4.000 Li1+:4.000 Y3+:4.000,F1,4.0,-1,2,7,0.11,"[136.261, 113.778, 104.543, 104.318, 99.439, 88.825]"
6729,39668.cif,F1-:20.000 K1+:4.000 Li1+:4.000 Y3+:4.000,F3,4.0,-1,2,7,0.13,"[134.355, 118.327, 111.827, 104.78, 98.407, 83.546]"
6730,39668.cif,F1-:20.000 K1+:4.000 Li1+:4.000 Y3+:4.000,F4,4.0,-1,2,7,0.118,"[130.196, 116.724, 104.94, 102.815, 100.871, 97.244]"
6731,39668.cif,F1-:20.000 K1+:4.000 Li1+:4.000 Y3+:4.000,F5,4.0,-1,2,7,0.124,"[141.601, 114.035, 107.2, 101.478, 94.985, 82.779]"
6732,39669.cif,F1-:12.000 K1+:4.000 Li1+:2.762 Y3+:1.740,Li3,4.0,1,2,1,0.0,"[180.0, 180.0, 100.854, 100.854, 79.146, 79.146]"
6733,39674.cif,K1+:0.979 Li1+:0.021 O2-:3.000 Ta5+:1.000,Li1,4.0,1,2,1,0.0,"[159.587, 159.587, 88.206, 88.201, 88.201, 88.201]"
6734,39675.cif,K1+:0.924 Li1+:0.027 O2-:3.000 Ta5+:1.000,Li1,4.0,1,2,1,0.0,"[159.587, 159.587, 88.201, 88.201, 88.201, 88.201]"
6737,39739.cif,Bi3+:8.000 Li1+:4.000 Mo6+:16.000 O2-:64.000 Rb1+:4.000,Mo1,4.0,6,5,6,0.178,"[114.551, 110.591, 108.808, 108.24, 107.933, 106.714]"
6738,39739.cif,Bi3+:8.000 Li1+:4.000 Mo6+:16.000 O2-:64.000 Rb1+:4.000,Mo2,4.0,6,5,6,0.148,"[116.699, 111.956, 108.506, 108.439, 105.373, 105.361]"
6757,39761.cif,Li1+:4.000 O2-:20.000 P5+:4.000 Ti4+:4.000,P1,4.0,5,3,5,0.025,"[110.996, 110.977, 110.237, 109.938, 109.658, 104.928]"
6758,39761.cif,Li1+:4.000 O2-:20.000 P5+:4.000 Ti4+:4.000,P2,4.0,5,3,5,0.007,"[112.068, 110.493, 110.316, 110.121, 109.463, 104.294]"
6759,39763.cif,Li1+:8.000 Na1+:40.000 O2-:64.000 P5+:16.000,Li1,4.0,1,2,1,0.026,"[119.888, 115.252, 109.548, 106.266, 105.373, 99.904]"
6760,39763.cif,Li1+:8.000 Na1+:40.000 O2-:64.000 P5+:16.000,Li2,4.0,1,2,1,0.013,"[119.275, 112.52, 110.31, 108.451, 104.815, 101.35]"
6761,39763.cif,Li1+:8.000 Na1+:40.000 O2-:64.000 P5+:16.000,O2,4.0,-2,2,6,0.437,"[136.038, 131.636, 114.073, 94.491, 91.066, 72.031]"
6762,39763.cif,Li1+:8.000 Na1+:40.000 O2-:64.000 P5+:16.000,O3,4.0,-2,2,6,0.435,"[146.793, 114.117, 112.117, 97.597, 87.392, 73.196]"
6763,39763.cif,Li1+:8.000 Na1+:40.000 O2-:64.000 P5+:16.000,O5,4.0,-2,2,6,0.417,"[123.718, 120.298, 117.976, 114.885, 81.518, 79.345]"
6764,39763.cif,Li1+:8.000 Na1+:40.000 O2-:64.000 P5+:16.000,O8,4.0,-2,2,6,0.425,"[127.966, 123.766, 120.657, 109.408, 89.221, 72.98]"
6765,39763.cif,Li1+:8.000 Na1+:40.000 O2-:64.000 P5+:16.000,O11,4.0,-2,2,6,0.442,"[136.245, 134.717, 115.113, 91.415, 86.095, 80.689]"
6767,39814.cif,Li1+:16.000 O2-:28.000 P5+:8.000,Li1,4.0,1,2,1,0.015,"[122.147, 116.155, 112.973, 108.651, 103.038, 94.577]"
6768,39814.cif,Li1+:16.000 O2-:28.000 P5+:8.000,Li2,4.0,1,2,1,0.019,"[116.321, 113.766, 113.366, 112.123, 102.897, 96.033]"
6769,39814.cif,Li1+:16.000 O2-:28.000 P5+:8.000,Li3,4.0,1,2,1,0.021,"[123.141, 117.549, 114.437, 105.789, 95.883, 95.302]"
6770,39814.cif,Li1+:16.000 O2-:28.000 P5+:8.000,Li4,4.0,1,2,1,0.046,"[132.656, 119.861, 115.366, 113.666, 95.837, 70.129]"
6771,39814.cif,Li1+:16.000 O2-:28.000 P5+:8.000,O1,4.0,-2,2,6,0.446,"[123.683, 122.609, 119.94, 110.267, 84.652, 84.117]"
6772,39814.cif,Li1+:16.000 O2-:28.000 P5+:8.000,O2,4.0,-2,2,6,0.463,"[128.01, 120.02, 112.706, 106.099, 100.236, 85.112]"
6777,39814.cif,Li1+:16.000 O2-:28.000 P5+:8.000,O7,4.0,-2,2,6,0.456,"[130.278, 124.667, 103.733, 101.917, 96.632, 80.961]"
6778,39814.cif,Li1+:16.000 O2-:28.000 P5+:8.000,P1,4.0,5,3,5,0.125,"[114.809, 113.241, 112.7, 108.349, 107.74, 98.737]"
6779,39814.cif,Li1+:16.000 O2-:28.000 P5+:8.000,P2,4.0,5,3,5,0.134,"[114.463, 113.509, 112.389, 107.194, 105.789, 102.374]"
6780,39849.cif,Li1+:6.400 Mn2+:8.800 Mo6+:12.000 O2-:48.000,Mo1,4.0,6,5,6,0.053,"[113.06, 109.305, 109.305, 108.96, 108.953, 107.074]"
6781,39849.cif,Li1+:6.400 Mn2+:8.800 Mo6+:12.000 O2-:48.000,Mo2,4.0,6,5,6,0.042,"[112.334, 110.573, 109.366, 109.281, 109.141, 105.932]"
6789,39906.cif,K1+:0.966 Li1+:0.034 O2-:3.000 Ta5+:1.000,Li1,4.0,1,2,1,0.0,"[149.362, 149.362, 85.998, 85.998, 85.998, 85.992]"
6790,39907.cif,K1+:0.914 Li1+:0.086 O2-:3.000 Ta5+:1.000,Li1,4.0,1,2,1,0.0,"[149.362, 149.362, 85.998, 85.998, 85.998, 85.998]"
6791,39908.cif,K1+:0.920 Li1+:0.080 O2-:3.000 Ta5+:1.000,Li1,4.0,1,2,1,0.0,"[149.35, 149.35, 85.998, 85.998, 85.998, 85.998]"
6806,400398.cif,Cu2+:8.240 Li1+:7.760 Mo6+:12.000 O2-:48.000,Mo1,4.0,6,5,6,0.065,"[113.316, 110.757, 110.163, 109.451, 109.026, 103.668]"
6807,400398.cif,Cu2+:8.240 Li1+:7.760 Mo6+:12.000 O2-:48.000,Mo2,4.0,6,5,6,0.088,"[114.236, 110.414, 109.95, 109.439, 109.111, 103.103]"
6808,400398.cif,Cu2+:8.240 Li1+:7.760 Mo6+:12.000 O2-:48.000,Mo3,4.0,6,5,6,0.057,"[115.113, 109.372, 108.923, 108.409, 108.313, 106.35]"
6815,400552.cif,I7+:4.000 Li1+:4.000 O2-:16.000,I1,4.0,7,5,7,0.017,"[110.646, 109.871, 109.591, 109.408, 108.863, 108.445]"
6820,400625.cif,Co2+:4.000 Li1+:4.000 O2-:16.000 P5+:4.000,O1,4.0,-2,2,6,0.472,"[123.552, 123.552, 122.432, 95.935, 95.935, 86.583]"
6821,400625.cif,Co2+:4.000 Li1+:4.000 O2-:16.000 P5+:4.000,O2,4.0,-2,2,6,0.434,"[127.59, 121.843, 121.843, 92.619, 92.619, 90.751]"
6822,400625.cif,Co2+:4.000 Li1+:4.000 O2-:16.000 P5+:4.000,O3,4.0,-2,2,6,0.396,"[128.323, 127.373, 112.706, 94.669, 94.52, 88.722]"
6823,400625.cif,Co2+:4.000 Li1+:4.000 O2-:16.000 P5+:4.000,P1,4.0,5,3,5,0.051,"[113.622, 113.622, 113.266, 106.38, 106.38, 102.686]"
6824,401169.cif,Co2+:8.160 Li1+:7.840 Mo6+:12.000 O2-:48.000,Mo1,4.0,6,5,6,0.056,"[114.073, 109.172, 109.172, 109.056, 109.056, 105.992]"
6825,401169.cif,Co2+:8.160 Li1+:7.840 Mo6+:12.000 O2-:48.000,Mo2,4.0,6,5,6,0.055,"[112.855, 110.396, 110.182, 109.069, 108.711, 105.331]"
6830,401208.cif,As3-:16.000 Ga3+:8.000 K1+:16.000 Li1+:8.000,Ga1,4.0,3,4,3,0.021,"[112.086, 112.08, 111.254, 111.254, 110.163, 99.66]"
6831,401208.cif,As3-:16.000 Ga3+:8.000 K1+:16.000 Li1+:8.000,Li1,4.0,1,2,1,0.024,"[116.161, 116.161, 110.738, 107.999, 103.132, 103.132]"
6832,401554.cif,Er3+:4.000 Li1+:12.000 N5+:24.000 O2-:72.000,Li3,4.0,1,2,1,0.03,"[135.097, 119.459, 119.032, 104.815, 100.789, 62.07]"
6854,402062.cif,I1-:16.000 Li1+:8.000 Zn2+:4.000,I1,4.0,-1,5,7,0.151,"[122.704, 122.317, 122.317, 95.037, 95.037, 91.587]"
6855,402062.cif,I1-:16.000 Li1+:8.000 Zn2+:4.000,I2,4.0,-1,5,7,0.129,"[130.609, 130.609, 119.393, 91.794, 83.984, 83.984]"
6856,402062.cif,I1-:16.000 Li1+:8.000 Zn2+:4.000,I3,4.0,-1,5,7,0.137,"[131.798, 126.956, 119.288, 94.577, 84.957, 83.304]"
6857,402062.cif,I1-:16.000 Li1+:8.000 Zn2+:4.000,Zn1,4.0,2,4,2,0.016,"[114.91, 113.872, 113.872, 104.554, 104.229, 104.229]"
6858,402083.cif,Al3+:8.000 Li1+:8.000 Na1+:16.000 P3-:16.000,Al1,4.0,3,3,3,0.014,"[112.358, 112.358, 110.231, 109.487, 109.487, 102.756]"
6859,402083.cif,Al3+:8.000 Li1+:8.000 Na1+:16.000 P3-:16.000,Li1,4.0,1,2,1,0.017,"[114.727, 113.434, 113.434, 106.272, 104.442, 104.442]"
6860,402111.cif,As3-:16.000 Ga3+:8.000 Li1+:8.000 Na1+:16.000,Ga1,4.0,3,4,3,0.012,"[113.966, 113.966, 111.562, 107.578, 107.578, 101.964]"
6861,402111.cif,As3-:16.000 Ga3+:8.000 Li1+:8.000 Na1+:16.000,Li1,4.0,1,2,1,0.006,"[114.822, 111.242, 111.242, 106.589, 106.589, 106.069]"
6862,402147.cif,As3-:16.000 In3+:8.000 K1+:16.000 Li1+:8.000,In1,4.0,3,5,3,0.003,"[111.518, 111.002, 111.002, 110.359, 110.359, 102.245]"
6863,402147.cif,As3-:16.000 In3+:8.000 K1+:16.000 Li1+:8.000,Li1,4.0,1,2,1,0.002,"[112.805, 112.805, 111.907, 106.942, 106.195, 106.195]"
6865,402220.cif,Li1+:48.000 N3-:24.000 Nb5+:6.000 O2-:3.000,Li1,4.0,1,2,1,0.03,"[118.783, 116.449, 109.609, 108.814, 108.113, 91.284]"
6866,402220.cif,Li1+:48.000 N3-:24.000 Nb5+:6.000 O2-:3.000,Li2,4.0,1,2,1,0.025,"[117.065, 116.04, 110.029, 109.524, 108.851, 92.682]"
6867,402220.cif,Li1+:48.000 N3-:24.000 Nb5+:6.000 O2-:3.000,Li3,4.0,1,2,1,0.034,"[111.358, 111.358, 111.358, 107.518, 107.518, 107.518]"
6868,402220.cif,Li1+:48.000 N3-:24.000 Nb5+:6.000 O2-:3.000,Li4,4.0,1,2,1,0.019,"[111.475, 111.463, 111.451, 107.398, 107.398, 107.398]"
6869,402220.cif,Li1+:48.000 N3-:24.000 Nb5+:6.000 O2-:3.000,Nb1,4.0,5,5,5,0.005,"[110.054, 110.048, 110.029, 108.893, 108.893, 108.887]"
6871,402341.cif,Be2+:4.000 Li1+:4.000 N3-:4.000,Li1,4.0,1,2,1,0.022,"[126.999, 122.412, 113.21, 107.806, 86.308, 83.806]"
6872,402398.cif,Cl1-:32.000 Li1+:16.000 Zn2+:8.000,Cl1,4.0,-1,3,7,0.128,"[124.326, 124.326, 124.326, 91.318, 91.318, 91.318]"
6873,402398.cif,Cl1-:32.000 Li1+:16.000 Zn2+:8.000,Zn1,4.0,2,4,2,0.0,"[109.469, 109.469, 109.469, 109.469, 109.469, 109.469]"
6874,402399.cif,Cl1-:16.000 Li1+:8.000 Zn2+:4.000,Cl1,4.0,-1,3,7,0.153,"[121.299, 121.299, 119.235, 97.816, 97.816, 93.526]"
6875,402399.cif,Cl1-:16.000 Li1+:8.000 Zn2+:4.000,Cl2,4.0,-1,3,7,0.126,"[130.406, 130.406, 117.168, 91.255, 86.417, 86.417]"
6876,402399.cif,Cl1-:16.000 Li1+:8.000 Zn2+:4.000,Cl3,4.0,-1,3,7,0.14,"[132.021, 125.796, 117.93, 93.997, 86.893, 86.153]"
6877,402399.cif,Cl1-:16.000 Li1+:8.000 Zn2+:4.000,Zn1,4.0,2,4,2,0.022,"[116.391, 116.391, 115.633, 103.822, 101.157, 101.157]"
6878,402760.cif,Li1+:4.000 Ni2+:4.000 O2-:16.000 P5+:4.000,O1,4.0,-2,2,6,0.462,"[124.604, 123.066, 123.066, 95.198, 95.198, 86.055]"
6879,402760.cif,Li1+:4.000 Ni2+:4.000 O2-:16.000 P5+:4.000,O2,4.0,-2,2,6,0.433,"[128.719, 122.548, 122.541, 91.513, 91.513, 89.335]"
6880,402760.cif,Li1+:4.000 Ni2+:4.000 O2-:16.000 P5+:4.000,O3,4.0,-2,2,6,0.399,"[128.925, 126.008, 114.343, 94.255, 93.773, 89.312]"
6881,402760.cif,Li1+:4.000 Ni2+:4.000 O2-:16.000 P5+:4.000,P1,4.0,5,3,5,0.04,"[113.847, 113.841, 113.272, 106.117, 106.117, 102.703]"
6882,402881.cif,Ga3+:36.000 Li1+:12.000 Te2-:60.000,Ga1,4.0,3,4,3,0.047,"[115.785, 115.163, 112.309, 110.194, 104.17, 97.816]"
6883,402881.cif,Ga3+:36.000 Li1+:12.000 Te2-:60.000,Ga2,4.0,3,4,3,0.021,"[119.815, 113.741, 110.334, 110.267, 106.392, 96.356]"
6888,403035.cif,Cl1-:8.000 Cr2+:2.000 Li1+:4.000,Cl1,4.0,-1,3,7,0.096,"[175.137, 92.487, 92.35, 92.35, 89.312, 89.312]"
6890,403078.cif,H1+:4.000 Li1+:4.000 O2-:12.000 Se4+:4.000,Li1,4.0,1,2,1,0.017,"[113.948, 113.316, 110.689, 108.548, 105.759, 103.845]"
6914,40458.cif,Li1+:1.000 Na1+:1.000 O2-:2.000 Zn2+:1.000,Li2,4.0,1,2,1,0.014,"[112.855, 112.849, 112.836, 105.843, 105.837, 105.837]"
6915,40458.cif,Li1+:1.000 Na1+:1.000 O2-:2.000 Zn2+:1.000,Li1,4.0,1,2,1,0.024,"[113.991, 113.991, 113.979, 104.46, 104.454, 104.454]"
