,Cif,Name,Site,CN,OS,Period,Group,SDofBV,Angles
15910,409392.cif,As5+:16.000 H1+:24.000 Na1+:24.000 O2-:76.000 Zn2+:12.000,As1,4.0,5.0,4,5,0.041,"[115.284, 115.284, 115.284, 103.079, 103.079, 103.079]"
15911,409392.cif,As5+:16.000 H1+:24.000 Na1+:24.000 O2-:76.000 Zn2+:12.000,As2,4.0,5.0,4,5,0.073,"[112.204, 112.204, 112.204, 106.607, 106.607, 106.607]"
15912,409392.cif,As5+:16.000 H1+:24.000 Na1+:24.000 O2-:76.000 Zn2+:12.000,As3,4.0,5.0,4,5,0.058,"[111.932, 111.932, 111.932, 106.9, 106.9, 106.9]"
15913,409392.cif,As5+:16.000 H1+:24.000 Na1+:24.000 O2-:76.000 Zn2+:12.000,As4,4.0,5.0,4,5,0.051,"[115.664, 115.664, 115.664, 102.627, 102.627, 102.627]"
15919,409395.cif,Al3+:12.000 Fe3+:12.000 Na1+:24.000 O2-:96.000 Te6+:16.000,Al3,4.0,3.0,3,3,0.0,"[113.835, 113.835, 113.828, 113.828, 101.064, 101.058]"
15920,409395.cif,Al3+:12.000 Fe3+:12.000 Na1+:24.000 O2-:96.000 Te6+:16.000,Fe3,4.0,3.0,4,8,0.0,"[113.835, 113.835, 113.828, 113.828, 101.064, 101.058]"
15930,409736.cif,B3+:16.000 Cs1+:4.000 H1+:48.000 Na1+:4.000 O2-:52.000,B2,4.0,3.0,2,3,0.041,"[112.129, 110.579, 109.494, 108.911, 108.017, 107.62]"
15932,409736.cif,B3+:16.000 Cs1+:4.000 H1+:48.000 Na1+:4.000 O2-:52.000,B4,4.0,3.0,2,3,0.058,"[113.916, 109.433, 109.153, 108.457, 108.095, 107.644]"
15972,409784.cif,H1+:16.000 Na1+:8.000 O2-:64.000 P5+:16.000 Sc3+:8.000,P1,4.0,5.0,3,5,0.094,"[111.722, 111.716, 110.231, 109.141, 108.385, 105.409]"
15973,409784.cif,H1+:16.000 Na1+:8.000 O2-:64.000 P5+:16.000 Sc3+:8.000,P2,4.0,5.0,3,5,0.082,"[112.247, 111.685, 111.481, 108.621, 107.206, 105.213]"
15974,409784.cif,H1+:16.000 Na1+:8.000 O2-:64.000 P5+:16.000 Sc3+:8.000,P3,4.0,5.0,3,5,0.069,"[113.484, 111.235, 110.249, 109.53, 109.087, 103.132]"
15979,409786.cif,Na1+:6.000 O2-:72.000 P5+:18.000 Sn2+:24.000,P1,4.0,5.0,3,5,0.012,"[111.315, 109.798, 109.433, 109.293, 109.19, 107.77]"
15988,409801.cif,Na1+:4.000 O2-:28.000 P5+:8.000 Yb3+:4.000,P1,4.0,5.0,3,5,0.119,"[113.847, 112.644, 110.555, 107.374, 106.439, 105.438]"
15989,409801.cif,Na1+:4.000 O2-:28.000 P5+:8.000 Yb3+:4.000,P2,4.0,5.0,3,5,0.113,"[113.385, 112.526, 111.432, 108.736, 105.224, 104.951]"
15997,409860.cif,K1+:12.000 Na1+:4.000 O2-:32.000 W6+:8.000,W1,4.0,6.0,6,6,0.046,"[113.778, 111.365, 108.947, 108.337, 107.38, 106.72]"
15998,409876.cif,As5+:4.000 Ca2+:4.000 H1+:26.000 Na1+:2.000 O2-:28.000,As1,4.0,5.0,4,5,0.077,"[114.243, 113.341, 108.325, 108.083, 107.308, 105.171]"
15999,409876.cif,As5+:4.000 Ca2+:4.000 H1+:26.000 Na1+:2.000 O2-:28.000,As2,4.0,5.0,4,5,0.038,"[112.774, 111.679, 111.445, 109.761, 109.02, 102.034]"
16033,409906.cif,Fe3+:2.000 Na1+:5.762 O2-:16.000 P5+:4.000,P1,4.0,5.0,3,5,0.033,"[111.709, 110.628, 110.328, 109.828, 109.737, 104.46]"
16034,409906.cif,Fe3+:2.000 Na1+:5.762 O2-:16.000 P5+:4.000,P2,4.0,5.0,3,5,0.047,"[112.043, 111.685, 111.315, 109.786, 109.512, 102.31]"
16066,409971.cif,Co2+:2.000 H1+:24.000 Na1+:4.000 O2-:36.000 P5+:8.000,P1,4.0,5.0,3,5,0.129,"[114.664, 112.563, 109.439, 108.669, 108.439, 102.328]"
16067,409971.cif,Co2+:2.000 H1+:24.000 Na1+:4.000 O2-:36.000 P5+:8.000,P2,4.0,5.0,3,5,0.126,"[118.158, 111.808, 108.53, 108.524, 105.118, 103.627]"
16068,409981.cif,Mn2+:8.000 Na1+:8.000 O2-:12.000,Mn1,4.0,2.0,4,7,0.042,"[123.25, 122.019, 109.299, 102.686, 100.848, 92.809]"
16070,410144.cif,Al3+:6.000 C4+:0.930 Na1+:7.880 O2-:26.796 Si4+:6.000,Al1,4.0,3.0,3,3,0.046,"[112.693, 112.105, 109.767, 109.761, 106.308, 106.308]"
16074,410144.cif,Al3+:6.000 C4+:0.930 Na1+:7.880 O2-:26.796 Si4+:6.000,Si1,4.0,4.0,3,4,0.048,"[117.697, 109.633, 107.794, 107.788, 106.894, 106.894]"
16079,410629.cif,N3-:28.000 Na1+:4.000 P5+:16.000,P1,4.0,5.0,3,5,0.185,"[120.02, 113.541, 108.536, 107.975, 103.81, 101.683]"
16080,410629.cif,N3-:28.000 Na1+:4.000 P5+:16.000,P2,4.0,5.0,3,5,0.129,"[116.5, 114.482, 108.639, 106.613, 104.969, 104.578]"
16093,411004.cif,H1+:5.000 Na1+:4.000 O2-:16.000 P5+:1.000 Se6+:3.000,P1,4.0,5.0,3,5,0.062,"[114.236, 111.051, 110.732, 109.293, 108.421, 102.639]"
16094,411004.cif,H1+:5.000 Na1+:4.000 O2-:16.000 P5+:1.000 Se6+:3.000,Se2,4.0,6.0,4,6,0.101,"[114.236, 111.051, 110.732, 109.293, 108.421, 102.639]"
16095,411004.cif,H1+:5.000 Na1+:4.000 O2-:16.000 P5+:1.000 Se6+:3.000,Se1,4.0,6.0,4,6,0.07,"[112.874, 111.291, 110.984, 109.81, 107.278, 104.235]"
16142,411163.cif,H1+:8.000 Na1+:2.000 O2-:16.000 P5+:2.000 S6+:2.000,P1,4.0,5.0,3,5,0.061,"[112.563, 110.096, 108.978, 108.651, 108.379, 108.162]"
16143,411163.cif,H1+:8.000 Na1+:2.000 O2-:16.000 P5+:2.000 S6+:2.000,S1,4.0,6.0,3,6,0.151,"[115.537, 112.049, 111.223, 107.356, 107.224, 102.609]"
16144,411263.cif,Na1+:10.000 O2-:26.000 Si4+:4.000 Ti4+:4.000 V5+:2.000,Na4,4.0,1.0,3,1,0.022,"[118.138, 117.594, 110.548, 105.831, 104.531, 97.631]"
16145,411263.cif,Na1+:10.000 O2-:26.000 Si4+:4.000 Ti4+:4.000 V5+:2.000,Na9,4.0,1.0,3,1,0.022,"[118.171, 117.872, 109.81, 105.533, 104.353, 98.604]"
16164,411263.cif,Na1+:10.000 O2-:26.000 Si4+:4.000 Ti4+:4.000 V5+:2.000,Si1,4.0,4.0,3,4,0.057,"[117.905, 112.47, 109.451, 108.113, 104.596, 103.026]"
16165,411263.cif,Na1+:10.000 O2-:26.000 Si4+:4.000 Ti4+:4.000 V5+:2.000,Si2,4.0,4.0,3,4,0.058,"[112.967, 111.901, 111.1, 108.126, 106.918, 105.385]"
16166,411263.cif,Na1+:10.000 O2-:26.000 Si4+:4.000 Ti4+:4.000 V5+:2.000,Si3,4.0,4.0,3,4,0.056,"[117.892, 112.638, 109.032, 107.842, 104.572, 103.562]"
16167,411263.cif,Na1+:10.000 O2-:26.000 Si4+:4.000 Ti4+:4.000 V5+:2.000,Si4,4.0,4.0,3,4,0.063,"[112.278, 112.191, 111.088, 108.433, 107.038, 105.45]"
16170,411263.cif,Na1+:10.000 O2-:26.000 Si4+:4.000 Ti4+:4.000 V5+:2.000,V1,4.0,5.0,4,5,0.101,"[112.049, 111.691, 110.06, 108.071, 108.011, 106.72]"
16171,411263.cif,Na1+:10.000 O2-:26.000 Si4+:4.000 Ti4+:4.000 V5+:2.000,V3,4.0,5.0,4,5,0.099,"[112.173, 111.925, 110.237, 107.999, 107.572, 106.666]"
16172,411328.cif,Ga3+:6.000 Na1+:6.000 O2-:24.000 Si4+:6.000,Ga1,4.0,3.0,4,3,0.032,"[124.132, 117.743, 113.916, 100.982, 99.91, 89.702]"
16177,411328.cif,Ga3+:6.000 Na1+:6.000 O2-:24.000 Si4+:6.000,Si1,4.0,4.0,3,4,0.016,"[125.226, 109.706, 106.398, 106.374, 105.201, 103.421]"
16199,411346.cif,Na1+:8.000 O2-:80.000 P5+:16.000 Sb3+:24.000,P1,4.0,5.0,3,5,0.044,"[112.762, 111.155, 109.038, 108.488, 108.095, 107.326]"
16200,411346.cif,Na1+:8.000 O2-:80.000 P5+:16.000 Sb3+:24.000,P2,4.0,5.0,3,5,0.04,"[113.197, 110.977, 109.469, 108.421, 107.716, 106.996]"
16201,411346.cif,Na1+:8.000 O2-:80.000 P5+:16.000 Sb3+:24.000,P3,4.0,5.0,3,5,0.102,"[110.738, 110.408, 109.731, 108.953, 108.796, 108.198]"
16208,411347.cif,F1-:12.000 Na1+:4.000 O2-:32.000 Pr3+:8.000 S6+:8.000,S1,4.0,6.0,3,6,0.031,"[111.58, 111.119, 111.063, 109.317, 109.275, 104.412]"
16238,411442.cif,Na1+:24.000 O2-:36.000 S6+:8.000,S1,4.0,6.0,3,6,0.0,"[109.475, 109.475, 109.475, 109.469, 109.469, 109.469]"
16253,411719.cif,H1+:5.000 Na1+:3.000 O2-:16.000 Se6+:4.000,Se1,4.0,6.0,4,6,0.133,"[113.847, 111.919, 111.913, 108.047, 106.607, 103.78]"
16254,411719.cif,H1+:5.000 Na1+:3.000 O2-:16.000 Se6+:4.000,Se2,4.0,6.0,4,6,0.125,"[116.327, 109.737, 109.658, 109.396, 108.56, 102.228]"
16266,411720.cif,H1+:5.000 Na1+:3.000 O2-:16.000 Se6+:4.000,Se1,4.0,6.0,4,6,0.127,"[113.653, 112.08, 111.919, 107.939, 106.768, 103.763]"
16267,411720.cif,H1+:5.000 Na1+:3.000 O2-:16.000 Se6+:4.000,Se2,4.0,6.0,4,6,0.119,"[116.667, 109.664, 109.524, 109.238, 108.657, 102.093]"
16268,411721.cif,As5+:4.000 Na1+:20.000 O2-:20.000,As1,4.0,5.0,4,5,0.015,"[113.528, 111.494, 111.494, 107.332, 106.302, 106.302]"
16269,411721.cif,As5+:4.000 Na1+:20.000 O2-:20.000,Na3,4.0,1.0,3,1,0.05,"[128.09, 128.09, 126.349, 94.617, 94.617, 78.808]"
16270,411721.cif,As5+:4.000 Na1+:20.000 O2-:20.000,Na4,4.0,1.0,3,1,0.02,"[130.867, 115.062, 115.062, 99.317, 95.342, 95.342]"
16273,411818.cif,N3-:8.000 Na1+:4.000 P5+:4.000,P1,4.0,5.0,3,5,0.0,"[115.696, 115.696, 106.451, 106.451, 106.451, 106.445]"
16276,411865.cif,Cu1+:4.000 H1+:8.000 Na1+:20.000 O2-:16.000,Na2,4.0,1.0,3,1,0.027,"[157.265, 103.091, 101.888, 95.566, 93.727, 91.421]"
16277,411865.cif,Cu1+:4.000 H1+:8.000 Na1+:20.000 O2-:16.000,Na3,4.0,1.0,3,1,0.033,"[139.951, 114.538, 114.538, 95.584, 91.249, 91.249]"
16278,411865.cif,Cu1+:4.000 H1+:8.000 Na1+:20.000 O2-:16.000,Na4,4.0,1.0,3,1,0.063,"[154.904, 142.176, 94.37, 94.37, 93.704, 93.704]"
16280,411950.cif,F1-:2.000 Na1+:6.080 O2-:20.000 P5+:4.000 V4+:4.000,P1,4.0,5.0,3,5,0.0,"[111.18, 111.18, 111.18, 111.18, 106.111, 106.105]"
16287,412093.cif,Au3+:2.000 Na1+:2.000 O2-:16.000 S6+:4.000,Au1,4.0,3.0,6,1,0.005,"[180.0, 180.0, 95.549, 95.549, 84.451, 84.451]"
16292,412093.cif,Au3+:2.000 Na1+:2.000 O2-:16.000 S6+:4.000,S1,4.0,6.0,3,6,0.173,"[116.968, 110.867, 110.659, 109.895, 104.495, 102.885]"
16301,412182.cif,Na1+:4.000 O2-:28.000 Se4+:4.000 Se6+:4.000 Sm3+:4.000,Se2,4.0,6.0,4,6,0.057,"[113.266, 111.845, 111.814, 111.611, 109.603, 98.355]"
16303,412212.cif,Fe2+:4.000 Fe3+:4.000 Na1+:36.000 O2-:28.000,Fe1,4.0,3.0,4,8,0.029,"[112.731, 112.507, 109.293, 109.02, 107.764, 105.313]"
16305,412212.cif,Fe2+:4.000 Fe3+:4.000 Na1+:36.000 O2-:28.000,Na3,4.0,1.0,3,1,0.018,"[139.482, 117.277, 113.447, 105.414, 101.291, 77.508]"
16357,412357.cif,Co2+:8.000 H1+:8.000 Na1+:40.000 O2-:32.000,Na2,4.0,1.0,3,1,0.01,"[146.336, 104.916, 104.33, 103.015, 97.926, 93.618]"
16358,412357.cif,Co2+:8.000 H1+:8.000 Na1+:40.000 O2-:32.000,Na5,4.0,1.0,3,1,0.055,"[129.628, 121.285, 116.283, 99.892, 99.387, 85.325]"
16359,412368.cif,Na1+:18.000 O2-:18.000 P5+:6.000 S2-:6.000,P1,4.0,5.0,3,5,0.081,"[112.024, 112.018, 112.018, 106.792, 106.78, 106.768]"
16362,412445.cif,Na1+:2.000 S2-:14.000 Si4+:2.000 Y3+:6.000,Si1,4.0,4.0,3,4,0.019,"[113.229, 113.229, 113.216, 105.492, 105.462, 105.462]"
16379,412586.cif,Co2+:4.000 Na1+:32.000 O2-:44.000 S6+:8.000,Na1,4.0,1.0,3,1,0.038,"[163.597, 105.319, 105.313, 87.989, 87.989, 73.238]"
16401,412611.cif,H1+:24.000 Mg2+:2.000 Na1+:4.000 O2-:36.000 P5+:8.000,P1,4.0,5.0,3,5,0.13,"[118.548, 112.055, 108.5, 108.427, 104.756, 103.356]"
16402,412611.cif,H1+:24.000 Mg2+:2.000 Na1+:4.000 O2-:36.000 P5+:8.000,P2,4.0,5.0,3,5,0.126,"[115.22, 112.861, 108.953, 108.451, 108.343, 102.158]"
16407,41275.cif,Na1+:16.000 O2-:36.000 P5+:8.000 Ti4+:4.000,P1,4.0,5.0,3,5,0.079,"[113.722, 110.261, 108.506, 108.506, 107.921, 107.921]"
16434,412844.cif,Fe3+:8.000 Na1+:5.108 Ni2+:3.446 O2-:48.000 P5+:12.000,P1,4.0,5.0,3,5,0.097,"[114.086, 114.086, 113.566, 108.077, 108.077, 98.054]"
16435,412844.cif,Fe3+:8.000 Na1+:5.108 Ni2+:3.446 O2-:48.000 P5+:12.000,P2,4.0,5.0,3,5,0.052,"[112.241, 109.627, 109.627, 109.627, 109.627, 105.885]"
16450,412964.cif,Ca2+:2.000 Fe3+:8.000 Na1+:8.000 O2-:48.000 P5+:12.000,P1,4.0,5.0,3,5,0.004,"[111.944, 111.944, 109.135, 109.117, 109.117, 105.587]"
16451,412964.cif,Ca2+:2.000 Fe3+:8.000 Na1+:8.000 O2-:48.000 P5+:12.000,P2,4.0,5.0,3,5,0.065,"[111.611, 111.155, 109.554, 109.069, 107.686, 107.668]"
16458,412976.cif,Cu1+:5.000 Na1+:25.000 O2-:26.000 S2-:1.000 S6+:4.000,Na6,4.0,1.0,3,1,0.03,"[142.646, 113.541, 101.859, 101.859, 98.331, 98.331]"
16459,412976.cif,Cu1+:5.000 Na1+:25.000 O2-:26.000 S2-:1.000 S6+:4.000,Na7,4.0,1.0,3,1,0.023,"[161.138, 97.845, 97.845, 95.791, 95.791, 85.624]"
16460,412976.cif,Cu1+:5.000 Na1+:25.000 O2-:26.000 S2-:1.000 S6+:4.000,Na10,4.0,1.0,3,1,0.008,"[169.834, 94.497, 94.497, 92.356, 92.356, 90.029]"
16465,412977.cif,Cu1+:1.000 Na1+:5.000 O2-:2.000 S2-:1.000,Na1,4.0,1.0,3,1,0.056,"[162.65, 98.853, 95.636, 95.636, 95.636, 95.636]"
16508,413025.cif,Co2+:8.000 Co3+:8.000 Na1+:40.000 O2-:40.000,Co2,4.0,3.0,4,8,0.089,"[123.656, 118.77, 112.681, 105.426, 103.609, 88.39]"
16509,413025.cif,Co2+:8.000 Co3+:8.000 Na1+:40.000 O2-:40.000,Na2,4.0,1.0,3,1,0.021,"[125.648, 125.149, 106.942, 99.788, 98.847, 93.227]"
16510,413025.cif,Co2+:8.000 Co3+:8.000 Na1+:40.000 O2-:40.000,Na5,4.0,1.0,3,1,0.008,"[130.632, 129.837, 100.743, 99.491, 90.785, 76.349]"
16511,413034.cif,Al3+:6.000 N5+:2.000 Na1+:8.000 O2-:30.004 Si4+:6.000,Al1,4.0,3.0,3,3,0.0,"[113.684, 113.678, 107.41, 107.41, 107.41, 107.41]"
16514,413035.cif,Al3+:6.000 N5+:2.000 Na1+:8.000 O2-:29.998 Si4+:6.000,Al1,4.0,3.0,3,3,0.0,"[114.004, 113.998, 107.254, 107.254, 107.254, 107.254]"
16519,413036.cif,Al3+:6.000 N5+:2.000 Na1+:8.000 O2-:29.998 Si4+:6.000,Al1,4.0,3.0,3,3,0.0,"[113.491, 113.484, 107.5, 107.5, 107.5, 107.5]"
16524,413037.cif,Al3+:6.000 N5+:2.000 Na1+:8.000 O2-:29.998 Si4+:6.000,Al1,4.0,3.0,3,3,0.0,"[114.104, 114.098, 107.206, 107.206, 107.206, 107.206]"
16529,413038.cif,Al3+:6.000 N5+:2.000 Na1+:8.000 O2-:29.998 Si4+:6.000,Al1,4.0,3.0,3,3,0.0,"[113.566, 113.559, 107.464, 107.464, 107.464, 107.464]"
16536,413043.cif,Na1+:24.000 O2-:16.000 P5+:8.000 S2-:16.000,P4,4.0,5.0,3,5,0.032,"[112.061, 111.155, 109.123, 108.488, 108.132, 107.764]"
16544,413049.cif,Na1+:4.000 O2-:14.000 S6+:4.000,S1,4.0,6.0,3,6,0.217,"[114.828, 114.639, 111.494, 107.368, 106.595, 100.725]"
16545,413049.cif,Na1+:4.000 O2-:14.000 S6+:4.000,S2,4.0,6.0,3,6,0.265,"[115.913, 114.494, 114.463, 105.7, 104.987, 98.841]"
16553,413050.cif,K1+:2.000 Na1+:2.000 O2-:14.000 S6+:4.000,S1,4.0,6.0,3,6,0.438,"[119.703, 115.442, 109.22, 106.427, 104.554, 98.749]"
16554,413050.cif,K1+:2.000 Na1+:2.000 O2-:14.000 S6+:4.000,S2,4.0,6.0,3,6,0.085,"[115.722, 113.484, 110.451, 109.123, 106.087, 101.04]"
16555,413147.cif,Mo6+:4.000 Na1+:4.000 O2-:20.000 Sb3+:4.000,Mo1,4.0,6.0,5,6,0.146,"[111.082, 110.904, 109.445, 109.281, 108.96, 107.068]"
16561,413147.cif,Mo6+:4.000 Na1+:4.000 O2-:20.000 Sb3+:4.000,Sb1,4.0,3.0,5,5,0.215,"[162.843, 91.713, 86.583, 84.877, 83.143, 82.27]"
16590,413270.cif,Fe3+:4.000 Na1+:12.000 O2-:12.000,Fe1,4.0,3.0,4,8,0.053,"[118.516, 113.684, 108.705, 106.105, 105.956, 103.309]"
16591,413270.cif,Fe3+:4.000 Na1+:12.000 O2-:12.000,Na2,4.0,1.0,3,1,0.012,"[130.226, 121.279, 121.031, 100.556, 92.648, 89.994]"
16624,413552.cif,Na1+:6.000 O2-:72.000 P5+:18.000 Sn2+:24.000,P1,4.0,5.0,3,5,0.013,"[111.328, 109.859, 109.536, 109.445, 108.905, 107.734]"
16635,413672.cif,Cu3+:4.000 Na1+:44.000 O2-:64.000 S6+:12.000,Cu1,4.0,3.0,4,1,0.024,"[180.0, 179.19, 90.533, 90.361, 89.828, 89.278]"
16641,413673.cif,Cu3+:4.000 Na1+:44.000 O2-:64.000 S6+:12.000,Cu1,4.0,3.0,4,1,0.032,"[180.0, 179.19, 90.476, 90.384, 89.748, 89.387]"
16653,4137.cif,Na1+:8.000 O2-:24.000 V5+:8.000,V1,4.0,5.0,4,5,0.189,"[110.885, 110.579, 110.389, 109.907, 109.761, 105.195]"
16654,4137.cif,Na1+:8.000 O2-:24.000 V5+:8.000,V2,4.0,5.0,4,5,0.186,"[111.864, 110.861, 109.554, 109.293, 108.905, 106.224]"
16657,414034.cif,Cu3+:3.000 Na1+:7.052 O2-:8.000,Cu1,4.0,3.0,4,1,0.009,"[180.0, 180.0, 95.641, 95.641, 84.359, 84.359]"
16658,414034.cif,Cu3+:3.000 Na1+:7.052 O2-:8.000,Cu2,4.0,3.0,4,1,0.066,"[173.668, 171.769, 93.365, 93.336, 92.895, 80.323]"
16659,414034.cif,Cu3+:3.000 Na1+:7.052 O2-:8.000,Na1,4.0,1.0,3,1,0.041,"[180.0, 180.0, 105.094, 105.094, 74.906, 74.906]"
16669,414048.cif,Cu2+:2.000 H1+:4.000 Na1+:2.000 O2-:13.000 Si4+:4.000,Si1,4.0,4.0,3,4,0.047,"[114.494, 112.7, 112.086, 106.708, 105.849, 104.276]"
16670,414048.cif,Cu2+:2.000 H1+:4.000 Na1+:2.000 O2-:13.000 Si4+:4.000,Si2,4.0,4.0,3,4,0.069,"[115.588, 112.724, 110.084, 106.846, 105.45, 105.355]"
16671,414114.cif,B3+:48.000 Na1+:8.000 Ni2+:8.000 O2-:84.000,B1,4.0,3.0,2,3,0.138,"[115.487, 114.828, 109.281, 108.953, 106.804, 100.329]"
16675,414114.cif,B3+:48.000 Na1+:8.000 Ni2+:8.000 O2-:84.000,B5,4.0,3.0,2,3,0.153,"[117.866, 113.803, 110.536, 108.875, 103.763, 100.515]"
16683,414127.cif,Co2+:4.000 Co3+:4.000 Na1+:28.000 O2-:24.000,Na1,4.0,1.0,3,1,0.015,"[125.065, 125.065, 119.927, 98.841, 98.841, 86.664]"
16684,414127.cif,Co2+:4.000 Co3+:4.000 Na1+:28.000 O2-:24.000,Na3,4.0,1.0,3,1,0.026,"[129.851, 124.18, 103.438, 100.247, 98.546, 88.401]"
16685,414127.cif,Co2+:4.000 Co3+:4.000 Na1+:28.000 O2-:24.000,Na4,4.0,1.0,3,1,0.011,"[125.465, 124.757, 122.697, 99.073, 91.931, 90.264]"
16687,414128.cif,Co2+:4.000 Co3+:4.000 Na1+:28.000 O2-:24.000,Na1,4.0,1.0,3,1,0.013,"[125.058, 125.051, 120.013, 98.667, 98.667, 87.036]"
16688,414128.cif,Co2+:4.000 Co3+:4.000 Na1+:28.000 O2-:24.000,Na3,4.0,1.0,3,1,0.026,"[130.308, 124.368, 102.774, 100.044, 98.778, 88.447]"
16689,414128.cif,Co2+:4.000 Co3+:4.000 Na1+:28.000 O2-:24.000,Na4,4.0,1.0,3,1,0.012,"[125.62, 124.451, 123.449, 99.195, 91.306, 90.143]"
16704,414253.cif,H1+:24.000 K1+:8.000 N3-:12.000 Na1+:4.000,Na1,4.0,1.0,3,1,0.034,"[119.67, 108.512, 108.512, 107.686, 107.686, 103.598]"
16705,414454.cif,Mo6+:10.000 Na1+:8.000 O2-:70.000 Sb3+:24.000,Mo4,4.0,6.0,5,6,0.092,"[110.806, 110.8, 110.225, 108.506, 108.409, 108.089]"
16706,414454.cif,Mo6+:10.000 Na1+:8.000 O2-:70.000 Sb3+:24.000,Mo5,4.0,6.0,5,6,0.122,"[111.66, 110.941, 110.072, 109.5, 107.428, 107.08]"
16741,414454.cif,Mo6+:10.000 Na1+:8.000 O2-:70.000 Sb3+:24.000,Sb12,4.0,3.0,5,5,0.2,"[137.996, 91.467, 89.204, 87.971, 70.281, 67.914]"
16743,414454.cif,Mo6+:10.000 Na1+:8.000 O2-:70.000 Sb3+:24.000,Sb3,4.0,3.0,5,5,0.213,"[150.797, 94.83, 87.696, 82.513, 79.03, 74.455]"
16752,414559.cif,B3+:8.000 C2+:32.000 N3-:32.000 Na1+:8.000,B1,4.0,3.0,2,3,0.0,"[109.469, 109.469, 109.469, 109.469, 109.469, 109.469]"
16755,414559.cif,B3+:8.000 C2+:32.000 N3-:32.000 Na1+:8.000,Na1,4.0,1.0,3,1,0.0,"[109.469, 109.469, 109.469, 109.469, 109.469, 109.469]"
16793,415216.cif,Na1+:24.000 O2-:16.000 S2-:16.000 V5+:8.000,Na2,4.0,1.0,3,1,0.026,"[125.219, 115.989, 112.389, 106.816, 94.537, 93.457]"
16796,415216.cif,Na1+:24.000 O2-:16.000 S2-:16.000 V5+:8.000,V1,4.0,5.0,4,5,0.036,"[111.981, 109.993, 109.926, 109.02, 107.945, 107.866]"
16798,415217.cif,Na1+:12.000 O2-:4.000 S2-:12.000 V5+:4.000,V1,4.0,5.0,4,5,0.032,"[114.936, 109.993, 109.993, 107.326, 107.326, 106.894]"
16800,415218.cif,Na1+:12.000 O2-:4.000 S2-:12.000 V5+:4.000,V1,4.0,5.0,4,5,0.031,"[115.265, 109.792, 109.792, 107.296, 107.296, 107.02]"
16801,415348.cif,Cu2+:4.000 Cu3+:4.000 Na1+:12.000 O2-:16.000,Cu1,4.0,2.0,4,1,0.009,"[175.487, 173.988, 102.322, 92.04, 83.65, 81.97]"
16802,415348.cif,Cu2+:4.000 Cu3+:4.000 Na1+:12.000 O2-:16.000,Cu2,4.0,2.0,4,1,0.016,"[179.19, 178.379, 92.046, 91.874, 88.671, 87.398]"
16803,415349.cif,Cu2+:6.000 Cu3+:4.000 Na1+:16.000 O2-:20.000,Cu1,4.0,2.0,4,1,0.007,"[178.597, 173.88, 97.377, 92.705, 88.097, 81.883]"
16804,415349.cif,Cu2+:6.000 Cu3+:4.000 Na1+:16.000 O2-:20.000,Cu2,4.0,2.0,4,1,0.015,"[178.854, 177.856, 93.893, 92.396, 88.166, 85.555]"
16805,415349.cif,Cu2+:6.000 Cu3+:4.000 Na1+:16.000 O2-:20.000,Cu3,4.0,2.0,4,1,0.004,"[174.384, 174.384, 101.169, 91.014, 83.858, 83.858]"
16806,415349.cif,Cu2+:6.000 Cu3+:4.000 Na1+:16.000 O2-:20.000,Na5,4.0,1.0,3,1,0.031,"[137.366, 137.366, 109.609, 109.609, 93.055, 68.623]"
16811,415412.cif,H1+:32.000 Mo6+:8.000 Na1+:16.000 O2-:48.000,Mo1,4.0,6.0,5,6,0.039,"[112.402, 109.822, 109.178, 109.008, 108.754, 107.656]"
16830,415535.cif,La3+:4.000 Na1+:4.000 O2-:48.000 P5+:16.000,P1,4.0,5.0,3,5,0.157,"[117.879, 112.0, 110.597, 107.02, 106.195, 102.023]"
16831,415535.cif,La3+:4.000 Na1+:4.000 O2-:48.000 P5+:16.000,P2,4.0,5.0,3,5,0.155,"[118.034, 111.975, 110.769, 106.463, 105.956, 102.615]"
16832,415535.cif,La3+:4.000 Na1+:4.000 O2-:48.000 P5+:16.000,P3,4.0,5.0,3,5,0.128,"[115.645, 112.855, 111.882, 108.385, 108.083, 98.563]"
16833,415535.cif,La3+:4.000 Na1+:4.000 O2-:48.000 P5+:16.000,P4,4.0,5.0,3,5,0.155,"[119.472, 110.787, 110.61, 106.822, 105.213, 102.48]"
16852,415682.cif,La3+:4.000 Na1+:4.000 O2-:48.000 P5+:16.000,P1,4.0,5.0,3,5,0.144,"[116.475, 112.544, 111.076, 108.18, 107.734, 99.393]"
16853,415682.cif,La3+:4.000 Na1+:4.000 O2-:48.000 P5+:16.000,P2,4.0,5.0,3,5,0.125,"[117.963, 111.401, 109.706, 107.212, 105.968, 103.68]"
16854,415682.cif,La3+:4.000 Na1+:4.000 O2-:48.000 P5+:16.000,P3,4.0,5.0,3,5,0.161,"[119.624, 110.928, 110.91, 105.95, 105.023, 102.956]"
16855,415682.cif,La3+:4.000 Na1+:4.000 O2-:48.000 P5+:16.000,P4,4.0,5.0,3,5,0.144,"[117.581, 111.039, 110.732, 107.212, 106.463, 102.844]"
16869,415686.cif,H1+:10.000 Na1+:6.000 Np5+:2.000 O2-:25.000 S6+:4.000,S1,4.0,6.0,3,6,0.025,"[110.628, 110.628, 109.95, 109.95, 109.105, 106.553]"
